"app_id","GOOD","app_date","disp_income","occ_code","cust_age","time_emp","res_indicator","I_03","I_04","ER_01","ER_02","I_05","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02"
6786,"1","SEP2005",0,"SO",20,1,"P",30,2,17,2,14,0.1480833148,81.359375,1,1,0,"3",0
6814,"1","SEP2005",0,"SC",18,0,"P",25,1,15,0,14,0,70.890625,1.01,1,0,"3",1.82666666666667
6758,"1","SEP2005",0,"SH",18,1,"P",11,1.06,10,0,13,0,78.40625,1,0,13.768,"5",0
6749,"1","SEP2005",0,"SG",18,1,"P",18,1,6,1,12,0,72.21875,1.01,1,0,"3",1.46
6644,"1","SEP2005",0,"SH",17,1,"P",22.9916666666667,1,22,0,12,0,72.8125,1.02,0,21.2099999999999,"5",2.34
6643,"1","SEP2005",0,"SC",18,1,"P",10.6366666666667,1.03,26,0,12,0.0749848825,35.5,1.06,0,10.9899999999998,"5",2.68
6616,"1","SEP2005",0,"SD",18,1,"P",48,1,3,0,10,0.0224239228,47.5,1,1,0,"3",0
6559,"1","SEP2005",0,"SL",18,1,"P",20,1.16,10,1.22,11,0,77.265625,1,0,19.37,"5",1
6743,"1","SEP2005",1,"SO",20,3,"P",37,1,8.87666666666667,2.5275,10,0.1766533982,53.265625,1.08,1,0,"3",2.33
6545,"1","SEP2005",0,"SO",25,1.08,"P",31,1.22,9.01,3.67,10,0.0545532805,46.6015625,1.04,0,6.68999999999988,"5",2.26
6681,"1","SEP2005",0,"SB",18,1,"P",24.2253333333333,1.02,0,0,9,0,68.90625,1.03,0,13.8399999999998,"5",2.31
6731,"1","SEP2005",0,"SA",19,1,"P",33,1,23,1,9,1.4725578576,51.4453125,1,1,0,"3",0
6730,"1","SEP2005",0,"SB",18,1,"P",23,1,7.01266666666667,0.174,9,0.2053198102,51.484375,1.025,1,0,"3",1.72666666666667
6794,"1","SEP2005",0,"SM",18,1,"P",22,1,14,0,9,0.0326598084,90.765625,1.01133333333333,1,0,"3",1.96880952380952
6790,"1","SEP2005",1,"SO",20,0,"P",8,1,3,2,8,0.0712586462,60.484375,1.04,1,0,"3",3
6750,"1","SEP2005",0,"SL",19,1,"P",2,1,12,0,9,0.2562503004,46.3203125,1,1,0,"3",1
6697,"1","SEP2005",0,"SH",18,0,"P",14.2896153846154,1,14.77,0.153333333333333,7,0.0687998128,78.5,1.09,0,0.00999999999982549,"5",2.33666666666667
6808,"1","SEP2005",0,"SE",19,0,"P",5,1.1,4,0.985,7,0.2967448011,69.84375,2,0,30.53,"5",0
6578,"1","SEP2005",180,"SO",18,0.95,"P",10.1914285714286,1.11,6.83,0,6,0,10.5703125,1.08,0,6.51999999999988,"5",2.48
6506,"1","SEP2005",0,"SA",19,1,"P",16,1,11,1,8,0.0276136821,25.8984375,1.08,1,0,"3",2.22
6648,"1","SEP2005",0,"SO",19,1,"P",8,1,6,2,4,0,74.421875,1,1,0,"3",0
6767,"1","SEP2005",0,"SC",19,1,"P",14.38,1.07,10,3,5,0.4799385741,75.296875,1.16,0,-1.17950094136177e-13,"5",2.3
6561,"1","SEP2005",1,"SM",18,1,"P",89,2,4,0,2,0.1736660153,38.921875,1.04,1,0,"3",1.91
6740,"1","SEP2005",0,"SO",18,1,"R",6,1,6.53666666666667,0,3,0.1801154451,55.9140625,1,1,333,"3",1.37
6589,"1","SEP2005",0,"SO",18,1,"P",1,1,4.89933333333333,0,2,0,53.75,1.19142857142857,1,0,"3",2.21545454545455
6557,"1","SEP2005",1,"SM",18,1,"P",12.7941666666667,1.23,6,0,1,0.0554686192,74.71875,1,0,18.945,"5",0
6538,"1","SEP2005",0,"SM",18,1,"P",10.895,1.15,3,0.269999999999999,8,0,94.390625,1,0,24.16,"5",0
6765,"1","SEP2005",0,"SH",19,1,"P",52,1,0,0,2,0.3529277425,60.4921875,1.24,1,0,"3",2.5
6502,"1","SEP2005",0,"SL",19,1,"P",11,1,15,2,2,0.0773037227,72.1875,1,1,0,"3",0
6769,"1","SEP2005",0,"SO",20,1.02,"R",12.32,1.11,5.53,1.11,6.275,0,20.64453125,1.09,0,8.7299999999999,"5",2.24
6700,"1","SEP2005",0,"SO",19,1,"P",51,1,10.8583333333333,0.82,15.47,0.1318318541,60.1875,1,1,0,"3",0
6532,"1","SEP2005",260,"SO",19,1,"P",12,2,0,0,10,0,73.125,1,1,190,"3",4
6684,"1","SEP2005",0,"SO",18,1,"P",2,1,2,0,8,0.177304686,42.4765625,1.06142857142857,1,0,"3",1.98666666666667
6537,"1","SEP2005",0,"SD",29,1,"R",10,1,6.725,3,14.285,0.0736925944,56.328125,1,1,354,"3",1.21
6568,"1","SEP2005",0,"SB",18,1,"P",2,1,25,0.721754385964912,11,0.4084526422,75.125,1,1,0,"3",1
6554,"1","SEP2005",0,"SK",19,1,"P",8,1,11.945,1,18.3608835978836,0,50.34375,1.06,1,0,"3",3
6540,"1","SEP2005",1,"SO",18,0,"P",42,1,15.4127272727273,0,19.2139444444444,0.0168599097,73.5,1,1,0,"3",0
6489,"1","SEP2005",0,"SH",18,1,"P",11.5396031746032,1.06,13.24,0.119999999999999,18.4173333333333,0.0058417871,66.34375,1,0,5.65799999999996,"5",0
6623,"1","SEP2005",0,"SO",18,0,"P",11.415,1.05,17,2,14,0,42.5390625,1.01,0,1.66999999999987,"5",2.78
6776,"1","SEP2005",1,"SC",42,1.05,"P",20.03,1.22,11.01,3.8,16.31,0,48.823359375,1.12,0,26.6399999999999,"4",2.5
6766,"1","SEP2005",1,"SO",25,1.03,"R",17.97,1.08,5.76,2.15,6.875,0.0193028747,33.984375,1.02,0,12.8299999999999,"5",2.1875
6726,"1","SEP2005",0,"SO",18,1,"P",7,1,14,0.450833333333333,20,0.1845693509,63.8125,1.02,1,0,"3",2.92666666666667
6720,"1","SEP2005",0,"SA",18,1,"R",10.6166666666667,1.05,13,0,15,0.0458181628,60.328125,1.03,0,6.40999999999985,"5",2.47
6666,"1","SEP2005",0,"SD",17,1,"P",24.145,1.88,0,3.93,13.48,0.0114741075,7.7744140625,1.05,0,20.4399999999999,"5",2.3575
6660,"1","SEP2005",0,"SE",18,1,"P",12.045,1.02,10.552,0.299999999999999,17.25,0,66.230625,1.02,0,10.8999999999998,"4",2.38
6638,"1","SEP2005",200,"SB",24,1.41,"R",15.86,1.15,9.33,2.15,22.26,0.1359719108,79.390625,1.03,0,9.99999999999988,"5",2.26
6689,"1","SEP2005",0,"SO",18,1,"P",18.7441666666667,1.08,17,0.495,17,0.0995891062,72.671875,1.02,0,1.30999999999996,"5",2.37
6617,"1","SEP2005",0,"SK",19,1,"P",11.8,1.04,9.97,1.35,16.4316666666667,0.3954487229,65.828125,1.04,0,5.44999999999985,"5",2.68
6577,"0","SEP2005",0,"SO",18,1,"P",9,1.19875,14,0,81,0,85.671875,1,0,6.31999999999998,"5",1
6542,"0","SEP2005",0,"SO",19,1,"P",14,1,15,1.11309523809524,53,0,62.890625,2,1,0,"3",0
6787,"0","SEP2005",0,"SA",21,1,"P",4,1.46,14.802,3.48,51,0.0081799696,78.984375,3,0,389.58,"5",0
6802,"0","SEP2005",0,"SA",18,1,"P",9.215,1.08,14,0,46,0.0937292506,47.84375,1.09,0,5.51999999999984,"5",2.75
6690,"0","SEP2005",0,"SD",19,1,"P",10,1,12,1,38,0,77.703125,1.05,1,0,"3",2.85
6646,"0","SEP2005",0,"SE",18,1,"P",2,1,11,0.370133333333333,37,0.1195917106,44.953125,2,1,80,"3",0
6497,"1","SEP2005",120,"FT",18,0.96,"P",32,1,2,0,19,0,73.046875,1.07,1,0,"3",1.892
6780,"0","SEP2005",0,"SB",22,1,"P",1,3,15,3.98,32,0.352561865,77.6875,2,2,737,"3",1
6682,"1","SEP2005",0,"SH",19,1,"P",14,1,20,2,21,0.0942529922,65.359375,1.06,1,0,"3",2.68714285714286
6721,"0","SEP2005",0,"SA",18,1,"P",9.70555555555556,1.12,13,0,31,0,86.015625,1,0,18.3666666666667,"5",0
6706,"0","SEP2005",0,"SH",21,1,"P",6,1,15,1,29,0,83.578125,1.1,1,0,"3",2
6547,"0","SEP2005",0,"SO",18,1,"P",21,1,7,0,25,0.1700474313,68.609375,1.025,1,0,"3",1.84
6748,"0","SEP2005",0,"SB",19,1,"P",29,1,10,1,25,0,90.546875,1.03133333333333,1,0,"3",2.37047619047619
6722,"0","SEP2005",0,"SB",20,1,"P",38,1,7,3,23,0.2523577446,52.4453125,2,0,186.46,"2",1
6771,"0","SEP2005",0,"SN",18,1,"P",18.1516666666667,1,7,0.349999999999999,13,0,70.140625,1.08,0,5.92999999999983,"5",2.14
6498,"0","SEP2005",0,"SD",19,1,"P",9,2,17,1.17,13,0.2610562649,60.3984375,1,2,0,"3",3
6550,"0","SEP2005",1,"SC",24,1,"P",27,1,11,3,12,0,64.359375,1,0,111.14,"2",0
6522,"1","SEP2005",0,"SO",20,1,"P",8,1.26,24,2,30,0.2256926904,86.09375,1.04,0,9.17999999999988,"5",3.02
6495,"0","SEP2005",0,"SO",18,1,"P",14,1,5,0,10,0,55.4453125,1.02,1,0,"3",1.70545454545455
6633,"0","SEP2005",0,"SO",19,1,"P",16.0062857142857,1.01,9.50442222222222,0.85,8,0.0102170276,71.28125,1.02,0,0.729999999999839,"5",2.22
6565,"0","SEP2005",0,"SF",20,1,"P",12,2,3,1,9,0.0476116398,65.28125,2,2,677,"3",0
6618,"0","SEP2005",0,"SK",19,1,"P",9,1.09,20,1,9,0.2371758246,87.71875,1,0,14.61,"5",0
6517,"0","SEP2005",0,"SA",19,1,"P",17,1,10,1,7,0.1221033016,47.609375,1,1,9,"3",0.44
6655,"0","SEP2005",1,"SA",20,1,"P",2,1,4,1.76,8,0.1674749297,42.46875,1.1,1,0,"3",2.48666666666667
6519,"0","SEP2005",0,"SD",19,1,"P",8.51,1.11,11.49,1.16,7,0.0374733496,35.5,1.05,0,14.6899999999999,"5",2.93
6788,"0","SEP2005",0,"SC",26,2,"P",14,3,13.58,9,7,0.4314968418,59.65625,1,2,0,"3",1.11
6488,"0","SEP2005",0,"SO",22,1,"P",10,1,2,2,7,0.2285927366,56.8203125,1.07,1,0,"3",4
6630,"0","SEP2005",0,"SH",18,1,"P",11.7688455988456,1.05,10,0,6,0.2541073542,38.4921875,1,0,15.6770489130434,"5",0
6663,"0","SEP2005",0,"SH",19,1,"P",19,1,3,1,6,0,42.9375,1,1,0,"3",0
6775,"0","SEP2005",0,"SA",18,1,"P",10.1008333333333,1.13,0,0,4,0,64.2805013020833,1,0,36.5,"5",0
6671,"0","SEP2005",0,"SD",18,1,"P",29,1,4,0,2,0.1483859448,35.453125,1.08,1,0,"3",2.04
6793,"1","SEP2005",0,"SM",18,1,"P",14.915,1.06,20,0,43,0.3606298426,77.40625,1.05,0,9.89999999999982,"5",2.31
6613,"1","SEP2005",0,"SC",18,1,"P",4,2,24,0,46,0,87.8125,1,2,0,"3",0
6591,"0","SEP2005",0,"SO",18,0,"P",4,1.02,2,0,3,0.2469017114,51.7734375,1.2,0,6.10999999999988,"5",2.442
6562,"0","SEP2005",0,"SA",22,1,"P",14.44,1.05,1,1.92,1,0.031257601,60.2265625,1.15,0,49.1199999999999,"5",2.57
6598,"0","SEP2005",1,"SD",19,0,"P",20,1,0,0,1,0.0911786784,57.59375,1.14,0,21.2099999999999,"3",4
6674,"1","SEP2005",0,"SO",21,1,"P",45,1,25,3,55,0.0831882318,38.6171875,1.06,1,0,"3",2.42
6732,"0","SEP2005",0,"SO",25,1,"P",23.6766666666667,1.36,8.60666666666667,4.81333333333333,10.1466666666667,0.0236476335,23.1640625,1.06,0,2.01999999999988,"5",2.32
6490,"0","SEP2005",0,"SO",24,1,"R",3,3,9.072,3.6975,14.9175,0.462944339,12.5,1,2,330,"3",0
6713,"0","SEP2005",0,"SB",21,1,"R",7,2,10.937,2.8,22.615,0,28.875,2,2,261,"2",0
6659,"0","SEP2005",0,"SD",19,0,"P",44,1,14.828,0,20.783,0.0077325573,65.046875,1.02,1,0,"3",2.48
6658,"0","SEP2005",0,"SM",34,1,"R",31,1,14.13,6,15.16,0.0422182032,54.8359375,1.14,0,9.41999999999988,"5",2.91
6741,"0","SEP2005",0,"SO",18,1,"P",5,1.21,12.705,0.109999999999999,18.7388571428571,0,72.015625,1,0,11.39,"5",1
6650,"0","SEP2005",0,"SB",18,0,"P",13.1846153846154,1.04,12.965,0,20.5213333333333,0.0360394999,78.59375,1.06,0,-1.74793512996985e-13,"5",2.28
6572,"0","SEP2005",0,"SO",24,1.04,"P",20.6914285714286,1.19,10.94,3.28,14.01,0,53.9078515625,1.03,0,0.759999999999879,"4",2.4
6493,"0","SEP2005",0,"SO",20,1,"P",12.3,1.08,10.0022222222222,1.46,10.9173333333333,0.1696831775,68.296875,1.01,0,8.89999999999986,"5",1.9
6715,"0","SEP2005",0,"SO",34,1,"R",11.4888888888889,1.08,5.905,1.83,7.59,0.0040171988,24.28515625,1,0,119.191052631579,"5",1
6887,"1","SEP2005",1,"SO",18,1,"P",6,1,20,0,78,0,78.578125,1.315,1,0,"3",2.75145454545455
6882,"1","SEP2005",0,"SE",17,1,"P",11.58,1.04,16,0,56,0,35.65625,1.08,0,6.24999999999986,"5",2.84
6835,"1","SEP2005",0,"SC",18,1,"P",20,1,10,0,75,0.0250049686,72.703125,1.16,1,0,"3",1.92
6867,"1","SEP2005",0,"SB",18,1,"P",7,1.03,4,2,45,0,38.3828125,1.1,0,9.37999999999987,"5",3
7068,"1","SEP2005",0,"SF",19,1,"P",7,1,1,0,33,0.1254480211,75.765625,1.04,1,0,"3",2.94
7001,"1","SEP2005",0,"SA",18,1,"P",3,1.11,19,0.179999999999999,28,0,88.8125,1,0,25.81,"5",1
6873,"1","SEP2005",1,"SE",19,1,"P",32,1,6,0,27,0.0183591871,22.5859375,1.11,1,0,"3",2.12823529411765
6846,"1","SEP2005",0,"SO",19,2,"P",14,1,6,0,25,0.0449962702,56.859375,1,1,680,"3",0.84
6895,"1","SEP2005",1,"SB",18,1,"P",19,1,10,0,25,0,65.875,1.02,1,0,"3",1.65714285714286
6971,"1","SEP2005",1,"SB",19,1,"P",12,1.06,23,2,21,0.1788214855,61.765625,1.03,0,1.06999999999987,"5",3.1
7046,"1","SEP2005",0,"SO",19,0,"P",6,2,4,1,16,0.2064614785,61.0234375,1,2,0,"3",2
6947,"1","SEP2005",0,"SA",19,1,"P",8,1,22,0,16,0.0630368802,81.296875,1.02,1,0,"3",2.6925
7064,"1","SEP2005",0,"SH",18,1,"P",14.2242820512821,1.02,12.81875,0.15,32,0.1250401861,50.6484375,1.01,0,10.8999999999998,"5",2.16
6865,"1","SEP2005",0,"SF",18,1,"P",6,1.01,8,0.119999999999999,13,0,61.1953125,1.05,0,12.1699999999998,"5",2.4825
6838,"1","SEP2005",100,"SO",19,1,"P",9.442,1.17,22,0,14,0,78.3125,1,0,41.6799999999999,"5",0.6
6843,"1","SEP2005",0,"SO",19,1,"P",6,2,17,2,13,0,25.25,1.05,1,0,"3",4
6956,"1","SEP2005",0,"SH",18,0,"P",3,1,9,0,11,0,88.03125,1.08,1,0,"3",2.0525974025974
6937,"1","SEP2005",0,"SO",18,1,"P",16,1,4,0.0870186335403722,9,0.0526143681,65.5,1,1,0,"3",0.23
6919,"1","SEP2005",2,"SC",19,2,"P",13,1,14,2,9,0.513371449,62.5859375,1,1,660,"3",0.961666666666667
7026,"1","SEP2005",0,"SH",18,1,"P",11.9796031746032,1.1,18,0,9,0,75.328125,1,0,10.81,"5",0
6825,"1","SEP2005",1,"SO",18,1,"P",10.6583333333333,1.09,5,0.61,8,0.0224846009,10.76953125,1,0,53.43,"5",0
6844,"1","SEP2005",0,"SO",19,1,"P",17,1,11,0,7,0.1742854402,64.796875,1,1,0,"3",0
6856,"1","SEP2005",0,"SF",19,1,"P",7,1.07,16,0,8,0.0331556414,79.984375,1.01,0,7.98999999999984,"5",2.48
6946,"1","SEP2005",0,"SC",19,1,"P",29,4,13,1,6,0,82.203125,1.13,1,0,"3",2.12823529411765
6977,"1","SEP2005",0,"SO",18,1,"R",23,1,0,0,7,0.2855589101,59.625,2,1,0,"3",0
6857,"1","SEP2005",0,"SO",16,0.73,"P",21.9714285714286,1.07,11,4.95,8,0,16.8359375,1.05,0,7.68999999999988,"5",2.35
6934,"1","SEP2005",0,"SD",18,1,"P",4.8975,1.08,2,0.134999999999999,7,0.0092383817,35.8828125,1,0,20.52,"5",1
6978,"1","SEP2005",100,"SO",16,0.87,"P",13.9183333333333,1.02,1,0.46,5,0,58.453125,1.13,0,11.5899999999998,"5",2.3
6858,"1","SEP2005",1,"SL",18,1,"P",17.355,1.01,14,0.624583333333333,5,0.3032233668,56.90625,1.11,0,-1.56319401867222e-13,"5",2.74
7037,"1","SEP2005",1,"SB",19,1,"P",13,2,2,0,2,0.271884596,62.125,1,1,0,"3",0
6952,"1","SEP2005",1,"SA",18,1,"R",11.407,1.1,6.76,0,1,0.0657733462,49.140625,1.08,0,19.3999999999999,"5",2.26
6953,"1","SEP2005",0,"SO",18,1,"P",6,1,2,1,2,0.2642037459,55.3125,1,1,0,"3",1
6821,"1","SEP2005",0,"SM",18,1,"P",14.9254487179487,1.03,11.09,0.119999999999999,21.96,0.0383966202,54.4921875,1,0,5.4499999999998,"5",0.526666666666667
7010,"1","SEP2005",500,"SO",21,4,"P",30,1,9.69,2.72,14.865,0.6038044579,52.3203125,1,1,0,"3",1
6997,"1","SEP2005",0,"SA",19,1,"R",37,1,7.145,1.07159090909091,10.185,0.4355658814,31.90625,1.14,1,0,"3",2.43
6987,"1","SEP2005",560,"SO",21,1.82,"P",18.99,1.26,13.195,4,18.8666666666667,0,89.21875,1,0,148.075,"5",1
6983,"1","SEP2005",0,"SO",18,1,"P",13.2521428571429,1.05,5,0,5,0,63.8359375,1.01,0,10.8999999999998,"5",1.69
6979,"1","SEP2005",0,"SC",18,1,"R",10.0916666666667,1.15545454545455,2,0,6,0.0998421647,53.8828125,1,0,42.0171739130435,"5",0
6970,"1","SEP2005",0,"SA",20,1,"P",17,1,2,1.66,8,0,47,1,1,615,"3",0.68
7022,"1","SEP2005",400,"SB",19,1.08,"R",14.96,1.05,9.88,1.13,14.425,0,51.98943359375,1.03,0,1.19499999999988,"4",2.21
6910,"1","SEP2005",0,"SB",20,1,"P",8,2,22,4,8,0.0888198123,61.140625,2,2,604,"3",1
6932,"1","SEP2005",1,"SE",26,1.1,"R",17.87,1.08,5.93,1.69,10.57,0.0138311791,36.25,1.02,0,28.2199999999999,"5",1.9375
6902,"1","SEP2005",0,"SA",27,1,"P",17.8414285714286,1.33,10.58,4.56,15.445,0,37.1953125,1.04,0,17.5899999999999,"5",2.4
6899,"1","SEP2005",0,"FT",18,0.97,"P",18.73,1.06,10.0466666666667,1.49136363636364,21.11,0,52.5415299479167,1.15,0,0.204999999999849,"4",2.33
6854,"1","SEP2005",0,"SB",18,1,"P",15.31,1.04,7.79,0.3815,12.36,0.4007201139,38.0078125,1.07,0,5.44999999999984,"5",1.99
6834,"0","SEP2005",0,"SD",18,1,"P",8.25333333333333,1.05,13,0.31,58,0,82.46875,1.03,0,5.44999999999984,"5",2.66
6926,"0","SEP2005",0,"SD",18,1,"P",5,2,7,0.917692307692308,48,0.0821962079,23.796875,2,2,0,"3",2
6866,"0","SEP2005",500,"SF",19,1,"P",5,2,12,0,47,0.2251896104,63.9609375,2,2,0,"3",2
6847,"0","SEP2005",0,"SE",18,1,"P",11.93,1.06,16,2,35,0.3228732962,43.4921875,1.06,0,9.11999999999986,"5",2.69
7021,"1","SEP2005",660,"SB",19,0,"P",31,1,0,0,34,0,73.421875,1.09,1,0,"3",2.5
6827,"0","SEP2005",0,"SO",20,1,"P",11,1,3,1.82,33,0,89.59375,1,1,52,"3",1.3
6994,"0","SEP2005",0,"SC",20,1,"P",12,2,19,3,31,0,66.625,1,2,0,"3",1.40833333333333
7056,"0","SEP2005",0,"SA",19,1,"P",25,1,4,2,27,0.1978983833,65.546875,1.02,1,0,"3",2.23416666666667
7018,"0","SEP2005",0,"SC",19,1,"P",10.4133333333333,1.02,17,0,28,0.3460133141,61.96875,1.15,0,5.67999999999984,"5",3
6894,"1","SEP2005",400,"SO",20,1.21,"P",12.59,1.08,8,1.52,14,0,78.671875,1.01,0,10.0199999999999,"5",2.07
7002,"0","SEP2005",0,"SB",18,1,"P",6,1,11,0.304999999999999,27,0.1119950288,87.46875,1.04,0,13.0099999999998,"5",2.2825
6849,"0","SEP2005",1,"SK",19,1,"P",10.948,1.02,4,1,25,0.1218665356,46.8515625,1.05,0,5.44999999999986,"5",2.81
6998,"0","SEP2005",0,"SO",19,1,"P",9.51,1.02,11,1,23,0.07170281,50.1015625,1.01,0,6.53999999999985,"5",2.68
6989,"0","SEP2005",0,"SA",19,1,"P",3,2,21,1,21,0,73.03125,2,1,5,"3",1
7011,"1","SEP2005",0,"SL",19,1,"P",1,1,12,1,20,0.0543541699,62.40625,1,1,0,"3",1
6943,"0","SEP2005",0,"SO",18,0,"P",10,1.07,7,1,20,0.5013526306,56.7421875,1,0,17.84,"5",1
6969,"0","SEP2005",1,"SK",18,1,"P",22.0031666666667,1.06,14,0,16,0,83.796875,1.00133333333333,0,52.6199999999999,"5",0.328
6955,"0","SEP2005",0,"SO",18,1,"P",2,4,4,0,15,0.0200631032,83.40625,1,4,0,"3",1
6942,"0","SEP2005",0,"SB",20,0,"P",9.00055555555556,1.23666666666667,15,2,15,0.4235266391,43.5390625,1,0,59.6566666666667,"5",0
6871,"0","SEP2005",1,"SO",19,1,"P",38,1,6,1,14,0,33.0390625,1,1,15,"3",0.92
7048,"0","SEP2005",0,"SE",18,0,"P",8,1.02,3,0,14,0.0239484615,39.015625,1.09,0,8.31999999999987,"5",3
7016,"0","SEP2005",0,"SO",20,1,"P",10,1,22,1,9,0.0265424498,58.578125,1,1,1380,"3",4
7031,"0","SEP2005",0,"SC",18,1,"P",9.19333333333333,1.08,7,0.52,7,0.8331227768,41.4453125,1.25,0,14.9099999999999,"5",2.44
6986,"0","SEP2005",0,"SD",22,1,"P",12,3,1,3,2,0,92.265625,1,1,329,"3",1
6936,"0","SEP2005",0,"SB",21,1,"P",1,1,6,4,2,0.2591727767,46.1875,1,1,0,"3",1
7000,"1","SEP2005",0,"SO",21,1,"P",7,1,13,4,55,0.2252204642,81.4375,1.1,1,0,"3",2.956
7049,"0","SEP2005",0,"SN",26,1,"R",4,1,7.995,1,15.4790740740741,0,53.40625,1,1,147,"3",0
6916,"0","SEP2005",1,"SO",22,1,"P",6,2,11.8333333333333,3,19.21,0.6001934912,67.40625,1,2,0,"3",1.49
6933,"0","SEP2005",200,"SF",19,2,"R",6,1,10.1933333333333,2.15,21.6825,0.2059258781,65,1.16,1,0,"3",3
6903,"0","SEP2005",0,"SO",20,1,"R",18,1.03,6.995,1.4,7.3,0.0686853109,35.8671875,1,0,106.395,"5",1
7006,"0","SEP2005",1,"SO",18,1,"P",9,1,8.475,0.31713768115942,15.62,0.6531054769,45.21875,1.19,1,0,"3",2.355
7034,"0","SEP2005",0,"SE",21,1,"P",12.36,1.12,13.66,2.565,14.14,0.0971963794,38.375,1.01,0,28.3499999999999,"5",3
6967,"0","SEP2005",0,"SA",19,1,"R",14.06,1.13333333333333,9.1,0.831428571428571,10.063,0,45.9066015625,1.05,0,6.29999999999987,"4",2.01
6897,"0","SEP2005",0,"SE",18,1,"P",11,1,2,1,7,0.1585730705,39.2109375,1.12,1,0,"3",2.56
6852,"0","SEP2005",0,"SO",19,1,"R",10.685,1.08333333333333,8.6275,0.5,11.3233333333333,0,45.046875,1.01,0,154.19,"5",1.71
7025,"0","SEP2005",0,"SH",19,1,"P",6,1.09,0,0,5,0,59.2890625,1.09,0,25.3999999999999,"5",4
6929,"0","SEP2005",1,"SB",18,1,"P",29,1,12,0.905,3,0.1283255508,26.80078125,1.14,1,0,"3",1.82
7169,"1","SEP2005",0,"SC",19,1,"P",2,1,0,0,48,0.0243622087,65.859375,1,1,21,"3",1
7148,"1","SEP2005",0,"SB",18,1,"P",8,1,12,0.7175,30,0.0623322874,46.8984375,1.06,1,0,"3",2.36714285714286
7136,"1","SEP2005",0,"SH",18,1,"P",11.9387698412698,1.08,21,0,30,0,75.671875,1,0,18.83,"5",0
7216,"1","SEP2005",0,"SB",19,1,"P",12,2,3,1.565,22,0.304548813,65.703125,3,1,839,"3",0
7205,"1","SEP2005",0,"SG",18,1,"P",5,1,16,1,19,0.2784672277,83.921875,1.01,1,0,"3",2.035
7230,"1","SEP2005",0,"SA",19,1,"P",36,1,6,1,17,0.0164782178,54.2890625,1.05,1,0,"3",2.31
7147,"1","SEP2005",100,"SL",19,1,"P",9,1,16,0,17,0.241598675,55.3515625,1,1,0,"3",2
7086,"1","SEP2005",0,"SO",18,1,"P",17.9916666666667,1.01,16,0,16,0,57.9765625,1.04,0,5.4499999999998,"5",2.62
7195,"1","SEP2005",200,"SO",18,0.8825,"P",11.01,1.08,21,0.49,15,0,71.4375,1.05,0,5.49999999999984,"5",2.77
7226,"1","SEP2005",0,"SL",20,2,"P",19,2,12,3,15,0,84.109375,1,2,492,"3",1
7155,"1","SEP2005",0,"SA",18,1,"P",6,1,5,0,13,0.0539923738,63.078125,1.05,1,0,"3",2.4435
7083,"1","SEP2005",0,"SE",18,1,"P",12.1938888888889,1.13,11,0,13,0.0666820768,85.28125,1,0,17.788,"5",0
7128,"1","SEP2005",0,"SO",18,1,"P",37,1,19,0.0857543859649116,12,0.0118766751,76.625,1.02,1,0,"3",2.24166666666667
7215,"1","SEP2005",0,"SO",21,1,"P",12.1004444444444,1.07875,15,1.41,12,0.0335228876,67.828125,1,0,108.557142857143,"5",0
7260,"1","SEP2005",0,"SO",18,1,"P",1,1.055,7,0,9,0,53.953125,1,0,13.22,"5",1
7198,"1","SEP2005",0,"SO",18,1,"P",23.81,1.11,12,14,10,0.2088003396,25.7421875,1.12,0,-1.25339738588082e-13,"5",2.58
7088,"1","SEP2005",0,"SA",17,1,"P",19.5516666666667,1.09,11,1.64,9,0,86.90625,1.02,0,0.72999999999984,"5",2.22
7079,"1","SEP2005",0,"SO",18,0.916666666666667,"P",15,1,10,0,7,0.0315823231,77.015625,1,1,0,"2",1
7137,"1","SEP2005",0,"SK",17,1,"P",15.285,1,0,0.76,6,0.0182581962,41.7890625,1.05,0,7.16999999999985,"5",2.18
7234,"1","SEP2005",0,"SA",19,1,"P",14,1.1,3,3,4,0.1880207476,18.80078125,1.09,0,2.6999999999999,"5",2.45
7237,"1","SEP2005",0,"SG",19,1,"P",24,1,10.69,1.06,3,0.1105515247,70.03125,1.01,1,0,"3",1.66823529411765
7213,"1","SEP2005",0,"SO",18,1,"P",8,1,6,0,9,0,19.10546875,1,1,0,"3",2
7094,"1","SEP2005",0,"SA",20,1,"P",10.5094444444444,1.13,11,2,2,0.2814784804,53.2734375,1,0,171.93380952381,"5",0
7182,"1","SEP2005",1,"SE",17,1,"P",18.25,1.02,5,1.64,3,0.0183007779,67.765625,1.13,0,-1.35003119794419e-13,"5",2.47
7245,"1","SEP2005",0,"SO",18,0,"P",11.8,1.02,12.3733333333333,0.58,2,0.0833767087,47.34375,1.18,0,20.8599999999999,"5",2.75
7108,"1","SEP2005",300,"SF",18,1,"P",9.73857142857143,1.06,23,0,2,0.0138117849,56.1953125,1.1,0,29.4,"5",2.5
7236,"1","SEP2005",0,"SD",18,1,"R",4,1.07,8.15,0.184999999999999,12.0833333333333,0.1048400057,51.8125,1,0,78.535,"5",2
7259,"1","SEP2005",0,"SO",17,1,"P",18.1866666666667,1.01,11.9155555555556,0.59,17.5966666666667,0,66.5919205729167,1.06,0,-1.76214598468505e-13,"4",2.27
