"app_id","GOOD","BAD","app_date","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02"
"7237","1","0","16SEP2005","0","SG","19","1","P",".",".","24","1",".",".",".","3",".","0.1105515247","70.03125",".","1","0","3","-1"
"7213","1","0","16SEP2005","0","SO","18","1","P",".",".","8","1",".","6","0","9",".","0","19.10546875","1","1","0","3","2"
"-7115",".",".","16SEP2005","0","SO","20","1","P",".",".","15",".","49","4",".","3",".","0.1189008544","55.3359375",".","0",".","5","-1"
"7094","1","0","16SEP2005","0","SA","20","1","P",".",".",".",".",".","11","2","2",".","0.2814784804","53.2734375","1","0",".","5","0"
"7084","1","0","16SEP2005","0","SN","40","1","H",".","3750","6","2",".","3","10","2","1767","0.1637228699","66.828125","1","2","0","3","-1"
"-7117",".",".","16SEP2005","0","SH","18","0","P",".","500","7","1",".","0","0","2",".","0.0326528832","50.1328125",".","1","0","3","-1"
"-7227",".",".","16SEP2005","0","SB","18","0","P",".",".",".",".",".",".",".","2",".","0","54.59375","1","0",".","5","0"
"7182","1","0","16SEP2005","1","SE","17","1","P",".",".",".",".",".","5",".","3",".","0.0183007779","67.765625",".","0",".","5","-1"
"-7256",".",".","16SEP2005","1","SA","19","1","R",".",".","31","1",".",".",".","2",".","0.2888416694","40.171875","1","1","45","3","0"
"7100","1","0","16SEP2005","1360","SO","34",".","",".",".",".",".",".","18","12","1",".","0","29.50390625",".","0",".","5","-1"
"-7174",".",".","16SEP2005","1","SO","22","1","P",".",".","8","2","65",".",".","2",".","0.0843898652","54.71875","1","2","0","3","-1"
"-7274",".",".","16SEP2005","0","SA","20","1","P",".",".","8",".","0","25","1","2",".","0","59.109375",".","0",".","5","3"
"7184","1","0","16SEP2005","1","SB","19","1","P",".",".",".",".",".",".","2",".",".","0.069343267","60.71875",".","0",".","5","-1"
"-7272",".",".","16SEP2005","0","SN","28","0","R","1",".","3","5",".",".","2",".",".","0.3778665606","26.41796875",".","0",".","5","-1"
"-7133",".",".","16SEP2005","0","SO","37","1","R",".","1400","28","1",".",".",".",".",".","0","37.5859375","1","1","1275","3","-1"
"-7163",".",".","16SEP2005","0","SM","19","1","P","1",".","5","1","35",".","1",".",".","0.4832457723","49.640625","2","1","0","3","0"
"7150","1","0","16SEP2005","100","SB","18","0","P",".",".",".",".",".","4",".",".",".","0.3038388053","35.984375","1","0",".","5","2"
"-7162",".",".","16SEP2005","0","SA","46","1","R",".","3950","14","3",".",".",".",".","1489","0.041404075","41.609375","1","3","2990","3","-1"
"7245","1","0","16SEP2005","0","SO","18","0","P",".",".",".",".",".",".",".","2",".","0.0833767087","47.34375",".","0",".","5","-1"
"-7109",".",".","16SEP2005","1","SA","19","1","P","3","10800","4","2","34",".","13","1","3378","0.3975662692","71.96875","2","2","0","3","1"
"-7247",".",".","16SEP2005","0","SH","20","0","P",".",".","17","2",".",".","2",".",".","0.0391929154","74.984375","1","2","0","3","-1"
"-7232",".",".","16SEP2005","0","SK","22","1","R","1","950","3","2","105",".",".",".","279","0","52.8984375","2","2","312","3","1"
"7108","1","0","16SEP2005","300","SF","18","1","P",".",".",".",".",".","23","0","2",".","0.0138117849","56.1953125",".","0",".","5","-1"
"-7221",".",".","16SEP2005","0","SA","20","1","P",".",".","28","1",".",".",".",".",".","0.2908789683","37.890625","1","0",".","5","2"
"7113","1","0","16SEP2005","1","SE","19","1","P",".","450","18","1",".",".",".",".",".","0.0606738267","60.578125",".","1","0","3","-1"
"-7181",".",".","16SEP2005","0","SA","18","1","P","1",".","3","1",".",".",".",".",".","0","83.515625",".","1","0","3","-1"
"7236","1","0","16SEP2005","0","SD","18","1","R","1",".","4",".","1",".",".",".",".","0.1048400057","51.8125","1","0",".","5","2"
"-7143",".",".","16SEP2005","120","SA","19","1","P",".",".",".",".",".",".",".",".",".","0.3687513778","51.140625","1","0",".","5","0"
"-7156",".",".","16SEP2005","0","SO","19","1","R","1",".","5","2","125",".","0","4",".","0.0255353926","77.359375","1","2","0","3","4"
"7211","1","0","16SEP2005","0","SO","18","1","P",".",".","7",".","18","3","0","5",".","0","62.421875","1","0",".","5","0"
"-7106",".",".","16SEP2005","0","SA","19","1","P","3","10800","4","2","33",".","14","2","3377","0.3669806151","75.5625","2","2","0","3","1"
"-7266",".",".","16SEP2005","500","SO","21",".","R",".",".",".",".",".",".",".",".",".","0",".",".","0",".","4","-1"
"-7265",".",".","16SEP2005","200","SO","21",".","R",".",".",".",".",".",".",".",".",".","0",".",".","0",".","4","-1"
"-7262",".",".","16SEP2005","0","SO","20","1","",".",".",".",".",".",".",".",".",".","0.0367580153","51.0625",".","0",".","5","-1"
"7259","1","0","16SEP2005","0","SO","17","1","P",".",".",".",".",".",".",".",".",".","0",".",".","0",".","4","-1"
"7253","1","0","16SEP2005","0","SO","21",".","R",".",".",".",".",".",".",".",".",".","0.1051444132","43.390625",".","0",".","5","-1"
"7244","1","0","16SEP2005","0","SK","21","1","R",".",".",".",".",".",".",".",".",".","0.0548532002","34.4375",".","0",".","5","-1"
"-7273",".",".","16SEP2005","0","SD","18","1","R","1","9550","3","2","0","6","3","10","4217","0.5076552629","60.578125","1","2","47","3","0"
"-7206",".",".","16SEP2005","1","SB","18","1","P",".",".","24","1",".","6",".","8",".","0","71.671875",".","1","0","3","-1"
"-7217",".",".","16SEP2005","0","SD","20","1","R",".",".",".",".",".",".",".",".",".","0.2221895098","41.75",".","0",".","5","3"
"7201","1","0","16SEP2005","0","SO","23",".","R",".",".",".",".",".",".",".",".",".","0",".",".","0",".","4","-1"
"7160","1","0","16SEP2005","0","SO","31",".","R",".",".",".",".",".",".",".",".",".","0","27.10546875",".","0",".","5","-1"
"-7125",".",".","16SEP2005","1","SO","24",".","P",".",".",".",".",".",".",".",".",".","0.0742701488","67.5625",".","0",".","5","-1"
"7107","1","0","16SEP2005","0","SB","19","1","P",".",".",".",".",".",".",".",".",".","0",".",".","0",".","4","-1"
"7096","1","0","16SEP2005","0","SM","22",".","",".",".",".",".",".",".",".",".",".","0.1597613418","44.625",".","0",".","5","-1"
"-7122",".",".","16SEP2005","120","SO","16",".","P",".",".",".",".",".",".",".",".",".","0.2588950004","21.50390625",".","0",".","5","-1"
"-7087",".",".","16SEP2005","0","SC","18","1","P",".",".",".",".",".",".",".",".",".","0.3907337999","66.90625",".","0",".","5","-1"
"7159","1","0","16SEP2005","0","SF","18","1","P",".",".","15","1",".","4","0","11",".","0.1557411077","68.5",".","1","0","3","-1"
"7095","0","1","16SEP2005","400","SC","18","1","P","2",".","5","1","41","25","0","77",".","0.0256523807","68.140625","2","1","0","3","2"
"-7078",".",".","16SEP2005","0","SF","18","0","P",".",".",".",".",".","10","0","12",".","0.0662989509","84.34375","1","0",".","5","0"
"-7077",".",".","16SEP2005","1000","SD","23","1","R",".",".","9","1","45",".",".",".",".","0","62.0703125","1","1","194","3","4"
"7194","0","1","16SEP2005","0","SO","18","1","P",".",".",".",".",".","23",".","44",".","0","75.921875",".","0",".","5","-1"
"7223","0","1","16SEP2005","0","SE","18","1","P",".",".",".",".",".",".",".","39",".","0","59.4453125","1","0",".","5","0"
"7153","0","1","16SEP2005","1","SD","22","1","P",".","50","21","1","0","26","2","38",".","0.0854343169","71.828125",".","1","0","3","-1"
"-7132",".",".","16SEP2005","0","SF","25","0","P",".","2900","16","2","0","19","7","14","0","0.1172185494","56.4921875",".","1","0","3","-1"
"7251","0","1","16SEP2005","1","SD","18","1","P",".",".","27","1",".","21","0","33",".","0.1805487629","64.34375",".","1","0","3","-1"
"7185","0","1","16SEP2005","1","SG","21","1","P",".",".","26","1",".","17",".","22",".","0","29.97265625","1","1","0","3","0"
"7101","0","1","16SEP2005","0","SO","18","1","P",".",".",".",".",".","23","0","19",".","0","33.6796875",".","0",".","5","3"
"7070","0","1","16SEP2005","120","SO","20","1","P","1",".","2","3",".","27","3","20",".","0.0987462758","83.546875","1","2","404","3","1"
"7093","0","1","16SEP2005","0","SB","18","1","",".",".",".",".",".","12",".","19",".","0","68.21875","1","0",".","5","1"
"7202","0","1","16SEP2005","0","SO","18","1","P",".",".","24","1",".","21","0","14",".","0.0664729085","71.328125",".","1","0","3","-1"
"7197","0","1","16SEP2005","0","SL","19","1","P",".","750","6",".",".","9","0","14","186","0.0292198728","82.453125",".","0",".","5","-1"
"7235","0","1","16SEP2005","1","SF","22","1","P",".","350","18","3","0","14","5","13",".","0.1449746843","29.62890625","1","2","258","3","-1"
"7219","0","1","16SEP2005","0","SO","18","1","P",".",".","24","2",".","8","0","13",".","0.2472039405","57.375","1","2","0","3","0"
"7127","0","1","16SEP2005","0","SO","19","0","P",".",".","24","1",".","10","1","12",".","0.4017292382","82.171875",".","1","0","3","-1"
"7146","1","0","16SEP2005","1","SB","18","1","P",".",".","26","1",".","13","0","20",".","0.2683580024","60.3515625",".","1","0","3","-1"
"7081","0","1","16SEP2005","0","SO","21","1","P",".","250","10","1",".","10","4","12","248","0.0533923819","56.9609375",".","1","0","3","4"
"7145","0","1","16SEP2005","0","SO","19","2","P",".",".","33","1",".","1","1","8",".","0.2159383567","49.328125","1","1","0","3","1"
"7152","0","1","16SEP2005","0","SC","18","1","P",".",".",".",".",".",".",".","20",".","0.3380686222","66.25",".","0",".","5","-1"
"7140","0","1","16SEP2005","800","SB","20","1","P",".","850","12","1",".",".",".","8","775","0","74.125","1","1","59","3","-1"
"7258","0","1","16SEP2005","0","SB","19","1","P",".",".","11","2","51","7","2","6",".","0","68.484375","1","2","0","3","0"
"7222","1","0","16SEP2005","0","SF","18","1","P",".",".",".",".",".","23","0","28",".","0","67.796875",".","0",".","5","-1"
"7111","0","1","16SEP2005","0","SL","18","1","P",".",".","6","1","26","6","0","7",".","0.2013643445","55.765625",".","1","0","3","2"
"7196","0","1","16SEP2005","0","SA","18","1","P",".",".",".",".",".",".",".","6",".","0.6077215802","44.328125",".","0",".","5","-1"
"7097","0","1","16SEP2005","0","SF","18","1","P",".",".","30","2",".","15","0","15",".","0","61.984375","1","2","0","3","-1"
"7204","0","1","16SEP2005","0","SF","18","1","P",".",".","25","1",".","6","0","6",".","0.1076530672","75.515625",".","1","0","3","-1"
"7142","0","1","16SEP2005","0","SO","18","1","P",".",".",".",".",".",".",".",".",".","0.3042806741","68.125",".","0",".","5","-1"
"7090","1","0","16SEP2005","0","SF","18","1","P","2","1200","6","1",".","10","1","74","0","0.1204595519","80.671875","1","1","0","3","2"
"7139","1","0","16SEP2005","0","SB","19","1","P",".",".","36","1",".","9","1","36",".","0","84.578125",".","1","0","3","-1"
"7116","1","0","16SEP2005","0","SO","18","1","P",".",".",".",".",".","10","0","39",".","0","75.3125","1","0",".","5","1"
"7239","0","1","16SEP2005","1","SA","18","1","P",".",".","59","1",".",".","0",".",".","0.104998417","67.015625",".","1","0","3","-1"
"7129","0","1","16SEP2005","1","SO","28","1","",".",".","13","1",".",".","1",".",".","0","77.46875","1","1","44","3","-1"
"7158","0","1","16SEP2005","800","SB","38",".","R",".",".","11","1",".",".",".",".",".","0.2644582605","58.6171875",".","1","0","3","-1"
"7130","0","1","16SEP2005","1","SO","18","1","P","1","50","2","1","0",".","0",".",".","0.4948978256","35.40625","1","1","0","3","1"
"7124","0","1","16SEP2005","0","SO","21","0","R",".",".","11",".","1",".","0",".",".","0.0094864429","64.90625","1","0",".","5","1"
"7187","0","1","16SEP2005","0","SB","28","1","R",".",".","6",".","22",".",".",".",".","0.0772962507","58.71875",".","0",".","5","-1"
"7175","0","1","16SEP2005","0","SO","26","1","R",".",".",".",".",".",".",".",".",".","0",".","1","0",".","5","0"
"7076","0","1","16SEP2005","0","SF","18","0","",".",".",".",".",".",".",".",".",".","0.1691966755","65.5625","1","0",".","5","0"
"7225","0","1","16SEP2005","0","SC","18","1","P",".",".",".",".",".",".",".",".",".","0",".",".","0",".","4","-1"
"7220","0","1","16SEP2005","0","SO","22","1","P",".",".",".",".",".",".",".",".",".","0",".",".","0",".","4","-1"
"7168","0","1","16SEP2005","0","SK","25","1","R",".",".",".",".",".",".",".",".",".","0","31.953125",".","0",".","5","-1"
"7161","0","1","16SEP2005","0","SO","19","1","P",".",".",".",".",".",".","0",".",".","0","33.5546875",".","0",".","5","-1"
"7138","0","1","16SEP2005","0","SB","23","1","R",".",".",".",".",".",".",".",".",".","0",".",".","0",".","4","-1"
"7120","0","1","16SEP2005","1","SO","19","1","R",".",".",".",".",".",".",".",".",".","0.0767855586","66.96875",".","0",".","5","-1"
"7082","0","1","16SEP2005","0","FT","23",".","R",".",".",".",".",".",".",".",".",".","0.0806377868","23.234375",".","0",".","5","-1"
"7284","1","0","17SEP2005","600","SM","18","1","P","2",".","2","2",".","8","0","94",".","0.0473385783","74.65625","1","2","0","3","1"
"-7488",".",".","17SEP2005","0","SO","17","1","P","1",".","5",".","0","7",".","58",".","0","57.84375","1","0",".","5","2"
"7439","1","0","17SEP2005","0","SO","21","1","P",".","200","21","2",".","19","4","57","0","0.0608966218","82.40625","1","2","0","3","-1"
"-7508",".",".","17SEP2005","0","SO","18","1","",".",".",".",".",".","26","0","51",".","0","49.8515625",".","0",".","5","-1"
"7444","1","0","17SEP2005","0","SO","18","1","P","1","350","2","1",".","15","0","50","0","0.0621055303","88.265625","1","1","0","3","1"
"7278","1","0","17SEP2005","760","SM","24","1","P",".","4300","7","1","0","4","3","34","1332","0","19.6015625","1","1","148","3","3"
"-7437",".",".","17SEP2005","0","SA","19","1","P",".",".","8","2",".","5","0","33",".","0.066945967","80.515625",".","1","0","3","3"
"-7332",".",".","17SEP2005","0","SO","21","1","P",".","500","7","1",".","4","3","28","466","0.2731727585","55.40625",".","1","0","3","2"
"7454","1","0","17SEP2005","0","SE","18","1","P","1",".","5","1","25","17","0","27",".","0.0764025685","93.3125",".","1","0","3","-1"
"7421","1","0","17SEP2005","0","SD","18","0","P","1","250","3","1",".","8","1","27",".","0.0172448708","70.21875","1","1","0","3","1"
"7383","1","0","17SEP2005","1","SA","18","1","P",".",".","65","1",".","3","0","27",".","0","84.390625",".","1","0","3","-1"
"7428","1","0","17SEP2005","0","SO","19","1","P",".","450","17","1","0","5","2","25",".","0.3055465491","57.1171875","1","1","414","3","-1"
"7465","1","0","17SEP2005","1","SB","19","1","",".","800","11","1","30","18","1","25","0","0","90.328125",".","1","0","3","-1"
"7474","1","0","17SEP2005","0","SO","18","1","P",".",".",".",".",".","6",".","27",".","0","55.3359375",".","0",".","5","-1"
"-7477",".",".","17SEP2005","0","SL","23","1","P",".",".","21","2","1","16","5","25",".","0.0839829012","99.5625","1","2","0","3","-1"
"7343","1","0","17SEP2005","0","SO","18","1","P","1",".","2","1",".","7","0","24",".","0","81.90625",".","1","0","3","-1"
"7355","1","0","17SEP2005","0","SC","20","1","P","1",".","3",".","0","27","1","23",".","0.1428588177","64.3125","1","0",".","5","1"
"-7504",".",".","17SEP2005","0","SC","18","1","P",".",".",".",".",".","6","0","20",".","0","49.8828125",".","0",".","5","-1"
"7348","1","0","17SEP2005","1","SD","20","1","P",".","2100","10","1","0","24","2","20","0","0.2607998354","74.84375","1","1","0","3","0"
"-7392",".",".","17SEP2005","500","SB","21","1","","1","950","5","5",".",".",".","19","188","0.1351033049","45.546875","1","4","0","3","2"
"7308","1","0","17SEP2005","0","SC","18","0","P","1","250","2","1",".","15",".","18",".","0","78.25",".","1","0","3","-1"
"7376","1","0","17SEP2005","0","SE","18","1","P",".",".",".",".",".","25","0","16",".","0","75.921875",".","0",".","5","-1"
"-7375",".",".","17SEP2005","0","SH","19","1","P",".",".","25","1",".","10","2","16",".","0","44.3828125",".","1","0","3","-1"
"7398","1","0","17SEP2005","0","SH","19","1","P",".",".","18","1",".","7",".","16",".","0.1971490388","41.859375","1","1","0","3","0"
"7305","1","0","17SEP2005","0","SO","18","1","P","1",".","3","1",".","18","0","15",".","0","77.640625",".","1","0","3","-1"
"7301","1","0","17SEP2005","1","SB","18","1","P",".",".",".",".",".","1","0","14",".","0.1204239486","69","1","0",".","5","1"
"-7510",".",".","17SEP2005","1","SO","19","0","P",".",".",".",".",".","0","0","13",".","0.1678274507","48.5078125",".","0",".","5","-1"
"7415","1","0","17SEP2005","0","SC","19","0","P",".",".",".",".",".","20","0","14",".","0.0519701468","83.703125",".","0",".","5","-1"
"7397","1","0","17SEP2005","240","SO","18","1","P","1",".","5","2","29","17",".","13",".","0.012240122","87.625","1","2","0","3","3"
"7466","1","0","17SEP2005","10","SD","18","1","H",".",".","49","1",".","21","0","12",".","0.2476602839","60.21875",".","1","0","3","-1"
"7347","1","0","17SEP2005","0","SD","18","0","P",".",".","18","1",".","21","1","10",".","0.2275437089","66.359375",".","1","0","3","-1"
"-7311",".",".","17SEP2005","0","SO","21","1","P","1","500","4","1","30","12","3","10",".","0.1858762167","31.4296875",".","1","0","3","-1"
"7468","1","0","17SEP2005","0","SO","18","1","P",".",".",".",".",".",".",".","9",".","0","27.48828125",".","0",".","5","-1"
"-7314",".",".","17SEP2005","0","SO","18","1","P",".",".","8",".","0","4","0","9",".","0.117269136","56.9296875",".","0",".","5","3"
"-7304",".",".","17SEP2005","0","SO","18","1","P",".",".","8",".","0","5","0","9",".","0.1076407505","59.375",".","0",".","5","3"
"7443","1","0","17SEP2005","0","SO","20","1","P","1","2050","2",".","30","21","2","9",".","0.0290420973","46.578125","1","0",".","5","1"
"7389","1","0","17SEP2005","0","SE","18","1","P",".",".","10","2",".","13","1","9",".","0.0224412345","77.9375","1","1","0","3","1"
"7281","1","0","17SEP2005","0","SB","19","1","P",".","50","12","1","1","14","2","8",".","0","74.53125","1","1","0","3","1"
"-7461",".",".","17SEP2005","0","SO","18","0","P",".",".",".",".",".","5","0","8",".","0","85.828125",".","0",".","5","-1"
"-7312",".",".","17SEP2005","0","SN","19","1","P",".",".","47","1",".","0","0","9",".","0.1527668191","32",".","1","0","3","3"
"-7370",".",".","17SEP2005","0","SH","18","0","P",".",".",".",".",".","20","0","8",".","0","73.453125",".","0",".","5","-1"
