"","GOOD","app_date","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02"
"4749","0","SEP2005",0,"SA",19,1,"P",1.09333333333333,253.333333333333,13.3222222222222,1.03333333333333,42.6582222222222,10.8966666666667,1,14.8533333333333,137.14,0,62.75,1.07333333333333,0,4.14111111111062,"5",2.68
"4750","0","SEP2005",0,"SO",19,1,"R",1.14,279.916666666667,23.0533333333333,1.02666666666667,48.7933333333333,8.34,0.787777777777778,11.7622222222222,259.16,0,45.046875,1.03333333333333,0,1.83333333333283,"5",2.60666666666667
"4751","0","SEP2005",0,"SH",19,1,"P",1.12666666666667,722.25,6,1.39333333333333,0,0,0,5,320.317777777778,0,59.2890625,1.06666666666667,0,34.093333333333,"5",4
"4752","0","SEP2005",1,"SB",18,1,"P",1.10666666666667,260.416666666667,29,1,61.0333333333333,12,0.446666666666667,3,409.923333333333,0.1283255508,26.80078125,1.05333333333333,1,0,"3",2.12
"4753","1","SEP2005",0,"SE",18,1,"P",1.15333333333333,338,23,1,29.1466666666667,11,0,79,213.228,0.2646178436,77.25,1.06666666666667,1,0,"3",2.32666666666667
"4754","1","SEP2005",0,"SC",19,1,"P",1,636.611111111111,2,1,7.62666666666667,0,0,48,206.351666666667,0.0243622087,65.859375,1,1,21,"3",1
"4759","1","SEP2005",0,"SB",18,1,"P",1.11,168.333333333333,8,1,26.74,12,0.643,30,58.61,0.0623322874,46.8984375,1.02,1,0,"3",2.59333333333333
"4760","1","SEP2005",0,"SH",18,1,"P",1.09555555555556,627.833333333333,11.1466666666667,1.18666666666667,4.42,21,0,30,154.940555555556,0,75.671875,1,0,0.162222222222081,"5",0
"4763","1","SEP2005",0,"SB",19,1,"P",2.03333333333333,872,12,2,0,3,1.71333333333333,22,423.783333333333,0.304548813,65.703125,3,1,839,"3",0
"4765","1","SEP2005",0,"SC",18,1,"P",1.17333333333333,461.423076923077,12.3533333333333,1.16666666666667,16.5033333333333,10,2,19,64.62,0.0783773474,69.15625,1.05333333333333,0,20.5799999999995,"5",2.58
"4767","1","SEP2005",0,"SG",18,1,"P",1,150,5,1,19.49,16,1,19,0,0.2784672277,83.921875,1.06666666666667,1,0,"3",2.3
"4768","1","SEP2005",0,"SA",19,1,"P",1.12666666666667,235,36,1,27.2990476190476,6,1,17,225.194666666667,0.0164782178,54.2890625,1.01333333333333,1,0,"3",2.13444444444444
"4770","1","SEP2005",100,"SL",19,1,"P",1.05333333333333,584.355555555556,9,1,4.87333333333333,16,0,17,196.536666666667,0.241598675,55.3515625,1,1,0,"3",2
"4771","1","SEP2005",0,"SO",18,1,"P",1.04666666666667,191.166666666667,11.1716666666667,1.05066666666667,20.5766666666667,16,0,16,66.4055555555556,0,57.9765625,1,0,1.22888888888875,"5",0.513535353535354
"4773","1","SEP2005",0,"SE",18,1,"P",1.08666666666667,237.666666666667,12.81,1.05333333333333,28.6066666666667,19,0,13,138.195833333333,0.0432651734,70.09375,1.01473684210526,0,4.63999999999989,"5",2.14
"4774","1","SEP2005",200,"SO",18,0.873333333333333,"P",1.09333333333333,171.166666666667,12.4423076923077,1.01333333333333,23.26,21,0.226666666666667,15,85.8555555555556,0,71.4375,1.02666666666667,0,0.43999999999938,"5",2.23333333333333
"4775","1","SEP2005",0,"SL",20,2,"P",1.17111111111111,600,19,2,21,12,3,15,363.823333333333,0,84.109375,1,2,492,"3",1
"4777","1","SEP2005",0,"SA",18,1,"P",1.08,115.142857142857,6,1,21.4044444444444,5,0,13,85.1764444444444,0.0539923738,63.078125,1.02,1,0,"3",2.14111111111111
"4778","1","SEP2005",0,"SE",18,1,"P",1.09333333333333,279.583333333333,28.5111111111111,1.01333333333333,29.0955555555556,11,0,13,224.969166666667,0.0666820768,85.28125,1,0,7.35999999999991,"5",0
"4779","1","SEP2005",0,"SO",18,1,"P",1.14,261.25,37,1,35.2457142857143,19,0.0791666666666667,12,238.22,0.0118766751,76.625,1,1,0,"3",0.164
"4780","1","SEP2005",0,"SO",21,1,"P",1.18,708.916666666667,14.5866666666667,1.31866666666667,8.26666666666667,15,2.14,12,195.953333333333,0.0335228876,67.828125,1,0,54.54,"5",0
"4784","1","SEP2005",0,"SO",18,1,"P",2,850,1,1.22888888888889,14.8933333333333,7,0,9,105.252777777778,0,53.953125,1,0,18.8122222222222,"5",1
"4785","1","SEP2005",0,"SO",18,1,"P",1.21333333333333,1892.83333333333,32.6333333333333,1.51333333333333,27.6933333333333,12,14,10,1000.74666666667,0.2088003396,25.7421875,1.08,0,70.6199999999999,"5",2.37253333333333
"4787","1","SEP2005",0,"SA",17,1,"P",1.04666666666667,212.25,15.0293333333333,1.02666666666667,26.5111111111111,11,0.0666666666666666,9,97.4922222222222,0,86.90625,1,0,3.13999999999988,"5",0.533333333333333
"4789","1","SEP2005",0,"SO",18,0.846666666666667,"P",1.12666666666667,309.916666666667,15,1,29.9166666666667,10,0,7,129.9225,0.0315823231,77.015625,1,1,0,"2",1
"4790","1","SEP2005",0,"SK",17,1,"P",1.15333333333333,439.25,28.5287301587302,1.05333333333333,26.1955555555556,0,0.213333333333333,6,359.759166666667,0.0182581962,41.7890625,1.06916666666667,0,4.13333333333287,"5",2.06666666666667
"4792","1","SEP2005",0,"SJ",18,1,"P",1,722.5,4,1,0,10,2,4,283.073333333333,0.0080759379,71.96875,1,1,0,"3",2
"4795","1","SEP2005",0,"SA",19,1,"P",1.32,466.666666666667,14,1.38666666666667,38,3,3,4,271.113333333333,0.1880207476,18.80078125,1.1,0,69.7666666666664,"5",2.29333333333333
"4797","1","SEP2005",0,"SG",19,1,"P",1.14666666666667,657.206349206349,24,1,6.36666666666667,12.3066666666667,1.16,3,328.96,0.1105515247,70.03125,1.02,1,0,"3",2.43333333333333
"4798","1","SEP2005",0,"SO",18,1,"P",1.08,193.333333333333,8,1,29.0021111111111,6,0,9,117.84,0,19.10546875,1,1,0,"3",2
"4800","1","SEP2005",0,"SA",20,1,"P",1.10666666666667,550.761904761905,19.7266666666667,1.14533333333333,12.5533333333333,11,2,2,297.562666666667,0.2814784804,53.2734375,1,0,28.3933333333333,"5",0
"4801","1","SEP2005",0,"SN",40,1,"H",1.39333333333333,3750,6,2,25.5933333333333,3,10,2,1767,0.1637228699,66.828125,1,2,0,"3",1.48
"4804","1","SEP2005",1,"SE",17,1,"P",1.07333333333333,251.333333333333,37.0966666666667,1.01333333333333,39.9855555555556,5,0.106666666666667,3,507.546666666667,0.0183007779,67.765625,1.01333333333333,0,-5.91171556152403e-13,"5",2.13111111111111
"4806","1","SEP2005",1360,"SO",34,1.42666666666667,"P",1.37333333333333,3533.33333333333,31.2666666666667,1.88,25.0933333333333,18,12,1,1349.8,0,29.50390625,1.1,0,128.786666666667,"5",2.38
"4809","1","SEP2005",1,"SB",19,1,"P",1.08666666666667,282.666666666667,14.8066666666667,1.07333333333333,19.0933333333333,15.088,2,15.68,95.2,0.069343267,60.71875,1.02,0,0.953333333332731,"5",2.58666666666667
"4813","1","SEP2005",100,"SB",18,0,"P",1.06,223,11.58,1.05333333333333,34.8333333333333,4,0.173333333333333,11.8033333333333,156.546666666667,0.3038388053,35.984375,1,0,21.9466666666666,"5",2
"4815","1","SEP2005",0,"SO",18,0,"P",1.09333333333333,272.25641025641,27.7752888888889,1.01333333333333,38.1355555555556,7.34666666666667,0.0533333333333333,2,249.81,0.0833767087,47.34375,1.02,0,-6.03298152176042e-13,"5",2.44
"4819","1","SEP2005",300,"SF",18,1,"P",1.12666666666667,329.75,25.6933333333333,1.02666666666667,32.1933333333333,23,0,2,224.703333333333,0.0138117849,56.1953125,1.06,0,1.17999999999944,"5",2.24
"4821","1","SEP2005",1,"SE",19,1,"P",1.1,450,18,1,8.81066666666667,12.2194444444444,1.12584126984127,18,152.799166666667,0.0606738267,60.578125,1.03333333333333,1,0,"3",2.28
"4823","1","SEP2005",0,"SD",18,1,"R",1,594.544444444444,4,1.12666666666667,1,11.755,0.316666666666667,20.95,247.796222222222,0.1048400057,51.8125,1,0,26.0066666666666,"5",2
"4826","1","SEP2005",0,"SO",18,1,"P",1.06333333333333,185.033333333333,7,1.04,18,3,0,5,68.3980555555555,0,62.421875,1,0,1.53999999999989,"5",0
"4831","1","SEP2005",0,"SO",17,1,"P",1.16,315.666666666667,18.3848329448329,1.05333333333333,40.5716666666667,14.2677037037037,0.246666666666667,31.34,209.536666666667,0,68.9333246527778,1.03333333333333,0,-6.67152259363017e-13,"4",2.26166666666667
"4832","1","SEP2005",0,"SO",21,1.18666666666667,"R",1.1,715.333333333333,18.5466666666667,1.19333333333333,8.98,3.40666666666667,0.92,6.04,428.593333333333,0.1051444132,43.390625,1.01333333333333,0,3.88666666666626,"5",2.80666666666667
"4833","1","SEP2005",0,"SK",21,1,"R",1.14666666666667,1042,23.7666666666667,1.17333333333333,20.01,5.46666666666667,1.07333333333333,7.18666666666667,576.631111111111,0.0548532002,34.4375,1.04,0,31.153333333333,"5",2.40666666666667
"4837","1","SEP2005",0,"SO",23,1.155,"R",1.12666666666667,856.5,23.1266666666667,1.20666666666667,10.3066666666667,3.32666666666667,0.973333333333333,4.9,628.713333333333,0,43.9030989583333,1.00666666666667,0,10.6311111111107,"4",2.14
"4838","1","SEP2005",0,"SO",31,1.69333333333333,"R",1.16,1337.66666666667,19.66,1.38444444444444,9.00666666666667,2.64,1.55333333333333,6.22,718.853333333333,0,27.10546875,1.01333333333333,0,165.933666666667,"5",2.39333333333333
"4840","1","SEP2005",0,"SB",19,1,"P",1.11333333333333,296,14.32,1.01333333333333,34.8916666666667,12.3333333333333,0.886666666666667,15.38,184.566666666667,0,61.2208203125,1.04,0,0.253333333332715,"4",2.62666666666667
"4841","1","SEP2005",0,"SM",22,1.28,"R",1.11333333333333,781.666666666667,16.5733333333333,1.10666666666667,10.1266666666667,3.96666666666667,0.773333333333333,6.4,516.94,0.1597613418,44.625,1.03333333333333,0,9.47333333333298,"5",2.44666666666667
"4844","1","SEP2005",0,"SF",18,1,"P",1.07333333333333,180.083333333333,15,1,30.9133333333333,4,0,11,163.063333333333,0.1557411077,68.5,1.02,1,0,"3",1.66
"4845","0","SEP2005",400,"SC",18,1,"P",2,528,5,1,41,25,0,77,283.555,0.0256523807,68.140625,2,1,0,"3",2
"4848","0","SEP2005",0,"SO",18,1,"P",1.12,251.75,15.8797777777778,1.04666666666667,41.4409523809524,23,0.0999999999999999,44,134.99,0,75.921875,1.06,0,4.72666666666615,"5",2.42666666666667
"4849","0","SEP2005",0,"SE",18,1,"P",1.12666666666667,237.416666666667,16.6894444444444,1.02666666666667,58.3966666666667,12.6742962962963,0.193333333333333,39,177.2,0,59.4453125,1,0,29.9066666666666,"5",0
"4850","0","SEP2005",1,"SD",22,1,"P",1.21166666666667,50,21,1,0,26,2,38,231.963333333333,0.0854343169,71.828125,1.10333333333333,1,0,"3",2.42666666666667
"4852","0","SEP2005",1,"SD",18,1,"P",1.13333333333333,309.861111111111,27,1,38.9866666666667,21,0,33,315.619333333333,0.1805487629,64.34375,1.05333333333333,1,0,"3",2.208
"4853","0","SEP2005",1,"SG",21,1,"P",1.22666666666667,674.666666666667,26,1,52.0333333333333,17,2.45111111111111,22,352.277777777778,0,29.97265625,1,1,0,"3",0
"4854","0","SEP2005",0,"SO",18,1,"P",1.12,313.083333333333,10.6933333333333,1.02666666666667,50.3488888888889,23,0,19,135.19,0,33.6796875,1.04,0,2.67999999999948,"5",3
"4855","0","SEP2005",120,"SO",20,1,"P",1,935.333333333333,2,3,73.5,27,3,20,383.666666666667,0.0987462758,83.546875,1,2,404,"3",1
"4856","0","SEP2005",0,"SB",18,1,"P",1.04666666666667,235.5,14.832,1.00666666666667,59.6466666666667,12,0.113333333333333,19,120.723333333333,0,68.21875,1,0,17.7733333333333,"5",1
"4857","0","SEP2005",0,"SO",18,1,"P",1.08666666666667,225.25,24,1,45.4226666666667,21,0,14,178.2,0.0664729085,71.328125,1.00666666666667,1,0,"3",1.42666666666667
"4858","0","SEP2005",0,"SL",19,1,"P",1.18,750,6,1.38,40.8333333333333,9,0,14,186,0.0292198728,82.453125,1.08,0,28.0199999999996,"5",2.51833333333333
"4859","0","SEP2005",1,"SF",22,1,"P",1.15333333333333,350,18,3,0,14,5,13,423.403333333333,0.1449746843,29.62890625,1,2,258,"3",1.6
"4860","0","SEP2005",0,"SO",18,1,"P",1.27666666666667,282,24,2,51.3013333333333,8,0,13,270.803333333333,0.2472039405,57.375,1,2,0,"3",0
"4861","0","SEP2005",0,"SO",19,0,"P",1.12,253.034188034188,24,1,31.4333333333333,10,1,12,236.623333333333,0.4017292382,82.171875,1.03333333333333,1,0,"3",2.52
"4862","1","SEP2005",1,"SB",18,1,"P",1.05333333333333,247.683333333333,26,1,36.5533333333333,13,0,20,202.663333333333,0.2683580024,60.3515625,1.03333333333333,1,0,"3",1.91333333333333
"4863","0","SEP2005",0,"SO",21,1,"P",1.13333333333333,250,10,1,40.48,10,4,12,248,0.0533923819,56.9609375,1.02,1,0,"3",4
"4864","0","SEP2005",0,"SO",19,2,"P",1.17333333333333,307.666666666667,33,1,73.6266666666667,1,1,8,265.386666666667,0.2159383567,49.328125,1,1,0,"3",1
"4865","0","SEP2005",0,"SC",18,1,"P",1.17333333333333,202.333333333333,9.38422222222222,1.02666666666667,39.4733333333333,12.6422222222222,0.493333333333333,20,121.196666666667,0.3380686222,66.25,1.10666666666667,0,0.973333333332863,"5",2.88
"4866","0","SEP2005",800,"SB",20,1,"P",1.11333333333333,850,12,1,60.6266666666667,6.43333333333333,2.27666666666667,8,775,0,74.125,1,1,59,"3",1.78666666666667
"4867","0","SEP2005",0,"SB",19,1,"P",1.16,384.666666666667,11,2,51,7,2,6,206.526666666667,0,68.484375,1,2,0,"3",0
"4868","1","SEP2005",0,"SF",18,1,"P",1.12,234.416666666667,15.02,1.03333333333333,27.2833333333333,23,0,28,90.1833333333333,0,67.796875,1.02,0,-6.33804120298009e-13,"5",2.36
"4869","0","SEP2005",0,"SL",18,1,"P",1.04,204.177777777778,6,1,26,6,0,7,146.998,0.2013643445,55.765625,1.04,1,0,"3",2
"4870","0","SEP2005",0,"SA",18,1,"P",1.32666666666667,240.416666666667,16.3866666666667,1.05333333333333,69.3333333333333,5.26666666666667,0.1,6,204.783333333333,0.6077215802,44.328125,1.26666666666667,0,10.7799999999997,"5",2.16
"4871","0","SEP2005",0,"SF",18,1,"P",1.28333333333333,402,30,2,66.4311111111111,15,0,15,248.336666666667,0,61.984375,1,2,0,"3",0.528888888888889
"4872","0","SEP2005",0,"SF",18,1,"P",1.12,411.027777777778,25,1,38.04,6,0,6,367.236666666667,0.1076530672,75.515625,1.02916666666667,1,0,"3",2.15333333333333
"4873","0","SEP2005",0,"SO",18,1,"P",1.12666666666667,164.589743589744,14.5766666666667,1.00666666666667,51.1922222222222,10.0582222222222,0.0533333333333333,11.8033333333333,144.743333333333,0.3042806741,68.125,1.06,0,0.0599999999995038,"5",2.43333333333333
"4874","1","SEP2005",0,"SF",18,1,"P",2,1200,6,1,52.7446666666667,10,1,74,0,0.1204595519,80.671875,1,1,0,"3",2
"4875","1","SEP2005",0,"SB",19,1,"P",1.11333333333333,239.833333333333,36,1,37.93,9,1,36,211.513333333333,0,84.578125,1.03333333333333,1,0,"3",2.22533333333333
"4876","1","SEP2005",0,"SO",18,1,"P",1.04666666666667,192.916666666667,12.1404444444444,1.02,27.3706666666667,10,0,39,85.9655555555556,0,75.3125,1,0,3.33333333333322,"5",1
"4877","0","SEP2005",1,"SA",18,1,"P",1.12,196.083333333333,59,1,50.6155555555556,13.7111111111111,0,27.61,241.883333333333,0.104998417,67.015625,1.06666666666667,1,0,"3",2.16133333333333
"4878","0","SEP2005",1,"SO",28,1,"R",1.12,533.666666666667,13,1,58.5366666666667,6.77333333333333,1,14.7466666666667,525.656666666667,0,77.46875,1,1,44,"3",1.18666666666667
"4879","0","SEP2005",800,"SB",38,1.06,"R",1.15333333333333,965.666666666667,11,1,74.5933333333333,3.8,2.23333333333333,5.8,880.433333333333,0.2644582605,58.6171875,1.12,1,0,"3",2.73333333333333
"4880","0","SEP2005",1,"SO",18,1,"P",1,50,2,1,0,12.5066666666667,0,16.2733333333333,118.493333333333,0.4948978256,35.40625,1,1,0,"3",1
"4881","0","SEP2005",0,"SO",21,0,"R",1.24,566.333333333333,11,1.42666666666667,1,8.23,0,15.3866666666667,306.833333333333,0.0094864429,64.90625,1,0,50.8333333333333,"5",1
"4882","0","SEP2005",0,"SB",28,1,"R",1.08,877.111111111111,6,1.23333333333333,22,3.34666666666667,1.64,6.68,694.96,0.0772962507,58.71875,1.13333333333333,0,9.28666666666634,"5",2.65333333333333
"4883","0","SEP2005",0,"SO",26,1,"R",1.18666666666667,576.777777777778,19.0066666666667,1.31333333333333,69.54,3.20666666666667,1.16666666666667,6.26666666666667,532.926666666667,0,37.8935546875,1,0,85.84,"5",0
"4884","0","SEP2005",0,"SF",18,0,"P",1.15333333333333,265.19696969697,21,1.00666666666667,58.8733333333333,10.2655555555556,0.0266666666666666,17.8744444444444,245.426666666667,0.1691966755,65.5625,1,0,32.1066666666667,"5",0
"4885","0","SEP2005",0,"SC",18,1,"P",1.13333333333333,375.5,35.2523611111111,1.06,35.0813333333333,8.82339869281046,0.166666666666667,20.6133333333333,287.393333333333,0,66.4140364583333,1.04666666666667,0,0.873333333332796,"4",2.2
"4886","0","SEP2005",0,"SO",22,1,"P",1.12666666666667,493.111111111111,24.4755555555556,1.11866666666667,42.4733333333333,8.6,2.58666666666667,13.96,407.148888888889,0,58.6204166666667,1.02,0,3.39333333333293,"4",2.77333333333333
"4887","0","SEP2005",0,"SK",25,1,"R",1.14666666666667,673.777777777778,19.5133333333333,1.21333333333333,42.8933333333333,5.16666666666667,1.00666666666667,7.8,510.773333333333,0,31.953125,1.03333333333333,0,17.8999999999997,"5",2.24666666666667
"4888","0","SEP2005",0,"SO",19,1,"P",1.1,239.416666666667,12.1,1.03333333333333,41.4922222222222,10.86,0,15.225,133.346666666667,0,33.5546875,1.07333333333333,0,3.63333333333287,"5",2.58666666666667
"4889","0","SEP2005",0,"SB",23,1,"R",1.08666666666667,490,19.0733333333333,1.20666666666667,51.25,5.38,1.56,9.15333333333333,460.4,0,42.4158723958333,1.04666666666667,0,14.693333333333,"4",2.67333333333333
"4890","0","SEP2005",1,"SO",19,1,"R",1.08,252.666666666667,25.42,1.02,50.2133333333333,12.0066666666667,0.366666666666667,18.4911111111111,219.68,0.0767855586,66.96875,1.04666666666667,0,4.41999999999951,"5",2.38
"4891","0","SEP2005",0,"FT",23,1.09333333333333,"R",1.17333333333333,608.777777777778,22.18,1.18666666666667,60.2533333333333,4.50666666666667,1.28666666666667,7.53333333333333,513.728888888889,0.0806377868,23.234375,1.04666666666667,0,8.66666666666635,"5",2.45333333333333
"4892","1","SEP2005",600,"SM",18,1,"P",2,638,2,2,32.2266666666667,8,0,94,393.25,0.0473385783,74.65625,1,2,0,"3",1
"4894","1","SEP2005",0,"SO",21,1,"P",1.37333333333333,200,21,2,29.1666666666667,19,4,57,0,0.0608966218,82.40625,1,2,0,"3",0.953333333333333
"4896","1","SEP2005",0,"SO",18,1,"P",1,350,2,1,10.6333333333333,15,0,50,0,0.0621055303,88.265625,1,1,0,"3",1
"4897","1","SEP2005",760,"SM",24,1,"P",1.26666666666667,4300,7,1,0,4,3,34,1332,0,19.6015625,1,1,148,"3",3
"4900","1","SEP2005",0,"SE",18,1,"P",1,207.068783068783,5,1,25,17,0,27,103.824583333333,0.0764025685,93.3125,1.05333333333333,1,0,"3",2.314
"4901","1","SEP2005",0,"SD",18,0,"P",1,250,3,1,33.1226666666667,8,1,27,81.3933333333333,0.0172448708,70.21875,1,1,0,"3",1
"4902","1","SEP2005",1,"SA",18,1,"P",1.14,268.638888888889,65,1,24.1866666666667,3,0,27,249.251333333333,0,84.390625,1.04,1,0,"3",2.24666666666667
"4903","1","SEP2005",0,"SO",19,1,"P",1.23333333333333,450,17,1,0,5,2,25,280.256666666667,0.3055465491,57.1171875,1,1,414,"3",0.886666666666667
"4904","1","SEP2005",1,"SB",19,1,"P",1.25833333333333,800,11,1,30,18,1,25,0,0,90.328125,1.05333333333333,1,0,"3",2.76
"4905","1","SEP2005",0,"SO",18,1,"P",1.09333333333333,194.166666666667,11.1671111111111,1.02,26.4606666666667,6,0.12,27,83.7855555555556,0,55.3359375,1.00666666666667,0,4.26222222222211,"5",1.65
"4907","1","SEP2005",0,"SO",18,1,"P",1,510.666666666667,2,1,2.86822222222222,7,0,24,76.1988888888889,0,81.90625,1.03333333333333,1,0,"3",2.28155555555556
"4908","1","SEP2005",0,"SC",20,1,"P",1,703.35,3,1.34666666666667,0,27,1,23,145.482888888889,0.1428588177,64.3125,1,0,30.2066666666666,"5",1
"4910","1","SEP2005",1,"SD",20,1,"P",1.21333333333333,2100,10,1,0,24,2,20,0,0.2607998354,74.84375,1,1,0,"3",0
"4912","1","SEP2005",0,"SC",18,0,"P",1,250,2,1,33.2003333333333,15,0.12,18,45.49,0,78.25,1.04,1,0,"3",1.88
"4913","1","SEP2005",0,"SE",18,1,"P",1.12,344.666666666667,29.555,1.01333333333333,33.76,25,0,16,190.893333333333,0,75.921875,1.0080701754386,0,1.26666666666605,"5",1.83333333333333
"4915","1","SEP2005",0,"SH",19,1,"P",1.12,263,18,1,30.5283333333333,7,0.960833333333333,16,159.496666666667,0.1971490388,41.859375,1,1,0,"3",0
"4916","1","SEP2005",0,"SO",18,1,"P",1,144.291666666667,3,1,23.331,18,0,15,24.1783333333333,0,77.640625,1.04,1,0,"3",2.1
"4917","1","SEP2005",1,"SB",18,1,"P",1.11333333333333,341.75,29.6746666666667,1,26.8142222222222,1,0,14,333.36,0.1204239486,69,1,0,17.3933333333333,"5",1
"4919","1","SEP2005",0,"SC",19,0,"P",1.1,249.833333333333,27.6984444444444,1.02,40.7533333333333,20,0,14,190.1,0.0519701468,83.703125,1.03333333333333,0,1.35333333333271,"5",2.32
"4920","1","SEP2005",240,"SO",18,1,"P",1,294.5,5,2,29,17,0.463333333333333,13,85.5668055555556,0.012240122,87.625,1,2,0,"3",3
"4921","1","SEP2005",10,"SD",18,1,"H",1.14,2075.66666666667,49,1,21.09,21,0,12,640.065333333333,0.2476602839,60.21875,1.06,1,0,"3",2.44
"4922","1","SEP2005",0,"SD",18,0,"P",1.08,214.75,18,1,30.6733333333333,21,1,10,147.943333333333,0.2275437089,66.359375,1.03,1,0,"3",2.14
"4924","1","SEP2005",0,"SO",18,1,"P",1.1,167.555555555556,12.4733333333333,1.05333333333333,26.4566666666667,13.3533333333333,0.3,9,62.8458333333333,0,27.48828125,1.06,0,-5.58960285464612e-13,"5",2.52666666666667
"4927","1","SEP2005",0,"SO",20,1,"P",1,2050,2,1.41111111111111,30,21,2,9,612.8175,0.0290420973,46.578125,1,0,259.733333333333,"5",1
"4928","1","SEP2005",0,"SE",18,1,"P",1.11333333333333,673.294444444444,10,2,6.6,13,1,9,166.64,0.0224412345,77.9375,1,1,0,"3",1
"4929","1","SEP2005",0,"SB",19,1,"P",1.12,50,12,1,1,14,2,8,103.998,0,74.53125,1,1,0,"3",1
"4935","1","SEP2005",0,"SO",18,1,"P",1.06,173.583333333333,15.0685555555556,1,25.416,15,0,7,96.4622222222222,0.2041874528,65.53125,1,0,2.99333333333319,"5",1
"4936","1","SEP2005",0,"SM",18,0,"P",1.09333333333333,266,7,1,28.5033333333333,24,0,7,75.05,0.2423404641,67.796875,1.04,1,0,"3",3
"4941","1","SEP2005",0,"SF",18,1,"P",1,1163,5,1.54,0,28,0,3,503.2,0.2755149817,36.3984375,1,0,195.1,"5",2
"4946","1","SEP2005",0,"SO",19,0.913333333333333,"P",1.1,202.75,31,1,32.06,7,0,3,437.902666666667,0.0371954256,56.046875,1,1,0,"3",1
