"","GOOD","app_date","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02","NewFeature1","NewFeature2"
"5353","0","SEP2005",0,"SH",20,"1","P",0,300,13,1.19933333333333,53.1116666666667,2,1.95333333333333,12,340,0,73.140625,0,0,28.9599999999992,"5",12,1.13333333333333,40
"5354","0","SEP2005",0,"SA",24,"1","P",0,975.333333333333,28,2,1,21,6,11,811.796,0.0016400502,63.71875,0,0,17.2333333333327,"5",12,0.532031341116233,-491.686666666667
"5355","1","SEP2005",240,"SO",19,"1","P",0,354,30,1,4.11333333333333,18,1,47,289.14,0,62.8984375,0,1,0,"3",12,0.411217581998306,-326.793333333333
"5356","0","SEP2005",420,"SO",19,"1","P",0,1950,9,2,40,13,2,9,31,0,73.03125,1,2,2273,"3",2,0.0158974358974359,-1919
"5357","0","SEP2005",0,"SO",19,"0","P",1,500,3,1,0,20,3,7,313.086666666667,0.0911625631,74.390625,1,0,87.7983333333333,"3",2,0.511052903081655,-329.166666666667
"5358","0","SEP2005",0,"SO",21,"1","P",0,221.333333333333,20,1,47.38,13,1.95333333333333,8,218.682666666667,0.1280362592,77.109375,0,0,1.09999999999913,"5",12,0.482943479642036,-197.54
"5359","0","SEP2005",0,"SB",24,"1","P",1,250.333333333333,2,1.35333333333333,66,6,2.12,7,237.306666666667,0.3716964312,64.25,1,0,42.8566666666667,"5",1,0.539035631980637,-201.686666666667
"5360","0","SEP2005",0,"SE",19,"0","H",0,1370,11,1,89,12,1,6,952.124444444445,0.077426302,40.78125,3,0,306.346666666667,"2",1,0.476564621043213,-1000.85333333333
"5361","0","SEP2005",0,"SB",18,"1","P",1,182,4,1,0,3,0,5,205.986666666667,0,62.9765625,1,1,0,"3",2,0.497577564579612,-235.486666666667
"5363","1","SEP2005",1,"SC",22,"1","R",0,650,14,1,50,18,2.78666666666667,62,465,0.0177158745,82.21875,3,1,0,"3",2,0.715384615384615,-185
"5364","0","SEP2005",0,"SO",24,"1","P",1,100,4,1.39333333333333,98.7533333333333,5,2.07333333333333,6,63,0.004472013,67.65625,1,0,58.56,"5",1,0.63,-37
"5365","0","SEP2005",0,"SC",18,"1","P",0,258.333333333333,10,1,0,15,0.653333333333333,4,184.626666666667,0.1186151039,92.140625,0,1,0,"3",12,0.388236856418644,-293.82
"5366","0","SEP2005",0,"SO",20,"1","P",-2.40389190035254e-14,2558.66666666667,37.5333333333333,1.38666666666667,147.246666666667,10.4,28,3,1561.23333333333,0.1351665938,67.390625,0,0,86.0933333333329,"5",12,0.501710940846283,-2045.28666666667
"5367","0","SEP2005",0,"SL",20,"1","P",0,2523.66666666667,38,1,158.413333333333,1,13,3,1975.94,0.2686926099,47.625,0,1,0,"3",12,0.51298450757254,-1745.97333333333
"5368","0","SEP2005",0,"SA",18,"0","P",0.0133333333333088,260.166666666667,22.6733333333333,1.02666666666667,81.3666666666667,1,0,2,266.6,0.0603657179,90.078125,0,0,2.65333333333237,"5",12,0.547332324256475,-180.686666666667
"5369","0","SEP2005",0,"SC",18,"1","P",1.17333333333333,253,6,1,0,2,0.493333333333333,2,259.026666666667,0,93.03125,1.14066666666667,1,0,"3",3,0.508164851191198,-306.9
"5370","0","SEP2005",0,"SA",22,"1","R",1,233.333333333333,2,2,43,7.62666666666667,1.60666666666667,11.6266666666667,259.16,0.510539487,55.3359375,1,2,0,"3",3,0.510034588309874,-288.186666666667
"5371","0","SEP2005",1,"SA",18,"1","P",0,317.333333333333,53,1,67.7266666666667,15.008,0,24.8333333333333,287.373333333333,0.6014978401,61.625,0,1,0,"3",12,0.486545142331857,-346.326666666667
"5372","0","SEP2005",0,"SF",19,"1","P",0,100,8,1,0,9.53333333333333,1,15.2533333333333,181.533333333333,0.022875512,44.6484375,1.08666666666667,1,0,"3",3,0.502813924890608,-223.36
"5373","0","SEP2005",0,"SH",19,"1","P",0,169.333333333333,12,1.12666666666667,40,9.34666666666667,1,13.84,200.093333333333,0.0722479117,65.8125,1,0,11.7666666666666,"5",0,0.519767593696486,-173.006666666667
"5374","0","SEP2005",0,"SO",18,"1","R",-2.26544708918179e-14,199.666666666667,22.6111111111111,1.01333333333333,73.515,10.4666666666667,0.306666666666667,17.98,229.513333333333,0,51.5062369791667,0,0,-1.04231882384435e-12,"4",12,0.494321105766779,-218.566666666667
"5375","0","SEP2005",0,"SF",19,"1","R",0.0133333333333102,236,18.46,1.09333333333333,77.0083333333333,8.76666666666667,0.74,12.8933333333333,289.066666666667,0,43.3049153645833,0,0,2.079999999999,"5",12,0.5071445428537,-229.693333333333
"5376","0","SEP2005",0,"SO",22,"1","R",-2.27281156857847e-14,268.666666666667,20.5133333333333,1.12666666666667,97.986,3.74,1.06,4.74666666666667,294.613333333333,0,31.1875,0,0,7.65999999999921,"5",12,0.519494710976649,-235.166666666667
"5377","0","SEP2005",1,"SM",18,"1","P",-2.44445204818552e-14,233.5,24.4533333333333,1.04666666666667,48.7866666666667,0,0.28,9.40666666666667,257.446666666667,0.3152256962,59.3828125,0,0,2.33999999999905,"5",12,0.554985533844049,-190.606666666667
"5378","1","SEP2005",0,"SO",18,"1","P",0,787,49,1,31.6333333333333,13,0,95,568.02,0.0275297261,87.8125,0,1,0,"3",12,0.491118397256843,-655.326666666667
"5380","1","SEP2005",0,"SB",18,"1","P",-2.32314167902814e-14,139.333333333333,14.2533333333333,1.04,53.28,11,0.186666666666667,51,197.973333333333,0.0408069956,67.71875,0,0,-1.07358270421779e-12,"5",12,0.490167064431768,-169.933333333333
"5383","1","SEP2005",0,"SM",18,"0","P",0.0133333333333088,482.333333333333,19.5351111111111,1.04,4.84666666666667,26,0.126666666666667,36,262.386666666667,0.1348209116,66.453125,0,0,-9.43221796963674e-13,"5",12,0.356803216702736,-462.693333333333
"5384","1","SEP2005",0,"SA",18,"0","P",0.0199999999999752,276.777777777778,11.6177777777778,1.08,7.00666666666667,15,0,33,144.413333333333,0,57.328125,1,0,2.81333333333313,"5",0,0.351827588403267,-244.48
"5387","1","SEP2005",0,"SC",18,"1","P",0,1040.66666666667,90,2,149.926666666667,6,0,25,1128.30666666667,0,99,0,1,0,"3",12,0.544068385282431,-653.66
"5390","1","SEP2005",2,"SO",18,"1","P",1,100,2,2,0,26,1,19,156.676666666667,0.0295897276,56.1875,1,2,0,"3",1,0.438641662358525,-265.106666666667
"5392","1","SEP2005",0,"SO",18,"1","P",1,144.222222222222,5,1,30.8766666666667,19,0,18,76.96,0,65.453125,0,1,0,"3",12,0.238084041202462,-163.852
"5393","1","SEP2005",0,"FT",18,"1","P",0,1643.66666666667,77,1.64666666666667,31.7666666666667,23,4.70666666666667,17,945.406666666667,0.092914677,71.640625,1.06,0,133.753333333333,"5",4,0.507498407725474,-997.426666666667
"5395","1","SEP2005",20,"SF",18,"1","P",0,715.666666666667,63,1,15.3933333333333,22,0.453333333333333,16,382.773333333333,0.108096208,46.625,0,1,0,"3",12,0.378116737032567,-562.926666666667
"5399","1","SEP2005",1,"SO",18,"1","P",0.0199999999999765,135.666666666667,6.62,1,40.92,20,0,13,182.2,0.3515872713,93.46875,0,0,-9.75812023777204e-13,"5",12,0.469426014518304,-177.26
"5400","1","SEP2005",0,"SO",18,"1","P",0.0399999999999801,138.666666666667,10.3790476190476,1.02,36.22,9,0.1,13,90.36,0,79.234375,0,0,-1.0320870084494e-12,"5",12,0.256402659426344,-166.666666666667
"5404","1","SEP2005",1,"SH",21,"3","R",0,379,18,1,34.0066666666667,2,1,8,405.646666666667,0.126534197,37.3046875,0,1,0,"3",12,0.524624903692678,-396.313333333333
"5405","1","SEP2005",0,"SC",18,"1","P",1,173.633333333333,4,1,35.9516666666667,0,0,7,193.46,0,64.8834157986111,0,1,0,"3",12,0.437746922208179,-184.16
"5406","1","SEP2005",0,"SF",18,"0","P",1.03333333333333,285,3.68666666666667,1.06,9.91333333333333,3,0,8,245.713333333333,0,90.09375,1,0,8.21333333333321,"5",1,0.474536547051928,-255.2
"5407","1","SEP2005",1,"SA",17,"0","P",1.08,159.333333333333,4.27,1.02666666666667,34.3933333333333,7,0.08,8,90.08,0.0756060511,57.4765625,0,0,-9.97223044881442e-13,"5",12,0.303694542322449,-167.62
"5408","1","SEP2005",1200,"SO",19,"1","P",0,2045.66666666667,8,4,8.13333333333333,15,0,7,997.713333333333,0,51.421875,1,3,0,"3",3,0.429695029561609,-1358.32666666667
"5409","1","SEP2005",0,"SO",18,"0","P",0.913333333333332,137.466666666667,6.22,1.03333333333333,41.6266666666667,0,0,7,180.356666666667,0,79.203125,0,0,-9.96844088755703e-13,"5",12,0.47887080464606,-188.606666666667
"5410","1","SEP2005",0,"SO",19,"0","P",2,242.333333333333,3,1,0,5,0,6,140.9,0,62.5,1,1,0,"3",1,0.406582488554355,-234.086666666667
"5412","1","SEP2005",0,"SO",11,"1","P",0.0599999999999782,226.777777777778,12.83,1.06666666666667,19.1266666666667,17.38,0.533333333333333,5,117.153333333333,0.0822977985,42.3515625,0,0,-1.02697110075193e-12,"5",12,0.25950803839944,-199.406666666667
"5413","1","SEP2005",0,"SH",18,"1","P",3,300,2,1.23333333333333,25.1133333333333,0,0,6,94,0.2332572266,36.6171875,2,0,48.9933333333333,"5",1,0.313333333333333,-206
"5416","1","SEP2005",1,"SO",18,"1","P",1.05333333333333,286.666666666667,3.18666666666667,1.14666666666667,4.34666666666667,1,0,2,170.366666666667,0.2347687827,67.578125,1,0,1.67999999999984,"5",1,0.440628608310423,-220.773333333333
"5417","1","SEP2005",0,"SD",17,"1","P",0.0266666666666417,182.333333333333,13.8483333333333,1.06666666666667,37.9666666666667,2,0.253333333333333,3,176.62,0.0302274457,29.12890625,1,0,12.4399999999999,"5",0,0.50102255438411,-176.186666666667
"5418","1","SEP2005",1100,"SC",23,"1","P",0,400,26,1,35,2,4,2,514.5,0,50.96875,0,1,0,"3",12,0.593416850691968,-383.433333333333
"5420","1","SEP2005",0,"SO",18,"1","P",1.12,137.666666666667,4.20666666666667,1.1,40.1416666666667,1,0,1,176.826666666667,0.1736262874,76.015625,1,0,11.9999999999999,"5",1,0.504085687468798,-186.06
"5422","1","SEP2005",600,"SO",43,"1","H",0,3750,77,1.52666666666667,115,20,8.78,25.7866666666667,0,0,58.6171875,0,0,122.759999999999,"5",12,0,-3750
"5423","1","SEP2005",0,"SO",21,"1","R",1.02666666666667,389.666666666667,5.10666666666667,1.11333333333333,11.9106666666667,14.92,1.25333333333333,18.36,222.224444444444,0.0493854802,26.2421875,0,0,3.41999999999916,"5",12,0.357215009292313,-371.113333333333
"5424","1","SEP2005",960,"SB",27,"1","R",0,2185,7,5,0,15.8533333333333,6,18.5933333333333,1222.07333333333,0.0520782444,27.69921875,2,1,0,"3",1,0.427409373545568,-1537.74666666667
"5426","1","SEP2005",0,"SB",19,"1","P",0.973333333333333,226.333333333333,5.29111111111111,1.14,18.1933333333333,15.3333333333333,0.92,15.78,40.14,0.1002121719,44.4375,0,0,-9.9779147907005e-13,"5",12,0.128845568730786,-208.82
"5429","1","SEP2005",0,"SO",28,"1","P",0,850.333333333333,23,1,27.1866666666667,16.1088888888889,6,13.51,772.18,0.0830496287,53.1796875,2,0,97.5466666666667,"5",0,0.555611721950841,-519.443333333333
"5434","1","SEP2005",0,"SB",19,"1","P",1,188,4,1.13333333333333,0,13.6733333333333,0.813333333333333,15.7066666666667,133.19,0.2890478252,43.8125,1,0,7.46666666666656,"5",2,0.391825930691133,-190.716666666667
"5436","1","SEP2005",0,"SL",29,"1","R",0.0133333333333104,783.666666666667,19.92,1.6,38.5533333333333,2.65333333333333,0,6.23333333333333,662.68,0.1649300652,21.46875,1,0,58.7066666666667,"5",0,0.612528266092072,-389.593333333333
"5439","1","SEP2005",1,"SL",24,"1","R",-2.27525405923264e-14,810.666666666667,28.8933333333333,1.14,22.42,9.28666666666667,1.54666666666667,15.42,483.94,0,56.8507226562507,0,0,13.4533333333326,"4",12,0.427070839934228,-576.926666666667
"5442","1","SEP2005",1500,"SN",36,"3","R",0.0199999999999795,1475.66666666667,25.56,1.52,53.02,7.61333333333333,3.16,7.54,1085.34666666667,0,45.272513020834,0,0,115.706666666666,"4",12,0.578164762692103,-831.533333333333
"5443","1","SEP2005",0,"SE",18,"1","P",0,154.666666666667,25,1,42.9633333333333,7,0,7,281.68,0.02695344,58.375,0,1,0,"3",12,0.614315359931821,-179.626666666667
"5445","1","SEP2005",0,"SC",23,"1","R",-2.32014407686165e-14,743.666666666667,28.2488888888889,1.06,10.0666666666667,7.61333333333333,1.59333333333333,14.0333333333333,511.66,0.0297544738,69.765625,0,0,1.17333333333253,"5",12,0.493730478513949,-533.9
"5446","1","SEP2005",1,"SO",19,"1","R",1.00666666666667,262.666666666667,4.91,1.10666666666667,15.8733333333333,13.4733333333333,0.726666666666667,21.9,207.773333333333,0,50.3519574652778,0,0,0.146666666665661,"4",12,0.410053394986676,-283.96
"5449","1","SEP2005",0,"SB",28,"1","P",-2.33513208769409e-14,699.333333333333,23.9666666666667,1.27857142857143,44.4533333333333,8.34,2.80666666666667,13.01,788.682666666667,0,56.415625,0,0,9.83333333333265,"4",12,0.612030882203582,-379.573333333333
"5450","1","SEP2005",1,"SE",19,"1","P",1.02666666666667,489.333333333333,4.90666666666667,1.15333333333333,6.02,12,0,9,291.626666666667,0.3302136436,70.25,0,0,2.10666666666575,"5",12,0.389436000820566,-364.726666666667
"5451","1","SEP2005",1,"SO",24,"1","R",0.00666666666664353,540.666666666667,17.2,1.03333333333333,12.1733333333333,1.44666666666667,0.413333333333333,4.25,480.206111111111,0.0232614462,27.00390625,0,0,4.72666666666588,"5",12,0.523507756353848,-472.706666666667
"5454","1","SEP2005",0,"SO",19,"1","R",1.00666666666667,280.666666666667,5.31,1.06,14.3533333333333,11.9,0.773333333333333,19.3533333333333,202.84,0,47.8218142361111,0,0,0.146666666665649,"4",12,0.391452452159926,-278.38
"5456","1","SEP2005",0,"FT",27,"1","R",-2.22174130944571e-14,884.333333333333,22.32,1.12,24.18,2.71333333333333,1.23333333333333,5.85777777777778,742.02,0,45.7330859375,0,0,0.826666666665963,"4",12,0.581132835932384,-525.113333333333
"5458","1","SEP2005",0,"SO",18,"1","R",0.0133333333333101,328.8,25.5413333333333,1.02666666666667,22.86,4.59333333333333,0.28,9.03333333333333,327.386666666667,0,46.1707552083333,0,0,2.24666666666567,"4",12,0.463538584063961,-295.713333333333
"5459","1","SEP2005",0,"SO",18,"0","P",0.0533333333333131,141.333333333333,11.0566666666667,1.02666666666667,37.68,12.63,0.0533333333333334,14,99.8066666666667,0,49.84375,0,0,-1.04838212185617e-12,"5",12,0.306789468912789,-167.853333333333
"5460","1","SEP2005",0,"SB",18,"1","P",0.0199999999999771,130.666666666667,18.2473333333333,1.02666666666667,54.1422222222222,12.5333333333333,0.0733333333333333,15,205.66,0.1974277631,75.875,0,0,-1.02545527624898e-12,"5",12,0.515839514198876,-156.36
"5461","1","SEP2005",0,"SO",18,"1","R",0.0133333333333101,328.8,25.5413333333333,1.02666666666667,22.86,4.59333333333333,0.28,9.03333333333333,327.386666666667,0,46.1707552083333,0,0,2.24666666666567,"4",12,0.463538584063961,-295.713333333333
"5462","1","SEP2005",0,"SE",20,"1","R",-2.2752910666668e-14,795,22.5233333333333,1.08666666666667,11.9266666666667,17.1733333333333,1.54666666666667,15.4444444444444,400.766666666667,0,52.7760416666667,0,0,0.573333333332484,"4",12,0.409027557522301,-543.123333333333
"5463","1","SEP2005",0,"FT",23,"1","R",0.00666666666664379,862,25.1,1.08666666666667,16.4933333333333,1.78,0.96,5.36,603.086666666667,0,40.140625,0,0,1.19999999999925,"5",12,0.527426659335789,-550.813333333333
"5464","0","SEP2005",0,"SO",19,"1","P",2,500,5,1,81.0266666666667,20,0,48,498,0,55.4921875,0,1,0,"3",12,0.996,-2
"5465","0","SEP2005",0,"SO",19,"1","P",0,282,35,1,65.6333333333333,16,0,28,224.606666666667,0.0408844583,44.734375,0,0,1.81999999999899,"2",12,0.484501182709292,-228.246666666667
"5466","0","SEP2005",0,"SO",19,"0","P",0,205.333333333333,12,1.06,0,3,1,27,165.703333333333,0,82.859375,0,0,0.00666666666569957,"5",12,0.466449802229199,-223.52
"5467","0","SEP2005",0,"SB",18,"1","P",0,180.333333333333,11,1.07333333333333,24,6,1,26,202.253333333333,0.1232186879,61.4921875,0,0,1.41333333333234,"5",12,0.483017805351595,-205.546666666667
"5468","0","SEP2005",1,"SO",19,"1","P",0,203,16,2,148.693333333333,10,0.795555555555556,24,172.313333333333,0.0142144746,19.359375,1,2,0,"3",1.10666666666667,0.469066996771531,-228.486666666667
"5469","1","SEP2005",0,"SM",19,"1","P",0,298.333333333333,8,1.29333333333333,3.32666666666667,16,1,22,191.006666666667,0,72.046875,0.926666666666667,0,1.25999999999937,"5",3,0.402978345762593,-266.36
"5471","0","SEP2005",1,"SE",21,"1","P",0,200,12,1,54,0,0,22,458.18,0.3726340951,29.9296875,1,1,214,"3",0,0.598663283624515,-312.913333333333
"5472","0","SEP2005",0,"SA",20,"1","P",0,650,14,1,75,19,3,16,415.026666666667,0.1754461741,64.1875,1,1,550,"3",1,0.472190643535676,-438.966666666667
"5473","0","SEP2005",0,"SA",19,"1","P",1.06666666666667,162,5.08666666666667,1.05333333333333,41.4933333333333,8,0.686666666666667,15,153.888333333333,0.4651247757,80.78125,1,0,20.256,"5",2,0.486052738088438,-145.46
"5474","0","SEP2005",0,"SN",19,"1","R",1.12666666666667,228.333333333333,5.54666666666667,1.12,56.7866666666667,17,0,12,320.446666666667,0.3061659737,62.546875,0,0,3.93333333333239,"5",12,0.547732474216591,-251.293333333333
"5475","1","SEP2005",1,"SA",19,"1","P",1,221.333333333333,2,1,0,6,1,34,158.07,0,58.1171875,1,1,0,"3",1,0.408377449596608,-236.853333333333
"5476","0","SEP2005",0,"SC",21,"0","P",0,100,9,2,0,15,1,12,245.983333333333,0.5870948378,57.6875,1,2,0,"3",3,0.491982940812397,-210.266666666667
"5477","0","SEP2005",0,"SA",19,"1","P",0,118.333333333333,29,1,68.144,11,1,10,206.886666666667,0.0858762187,46.6015625,0,1,0,"3",12,0.559045293778454,-144.76
"5478","0","SEP2005",0,"SE",18,"1","P",0,440,16,2,92.3466666666667,28,0,10,356.013333333333,0,48.046875,1,2,0,"3",0.74,0.453744348452338,-358.846666666667
"5479","0","SEP2005",0,"SB",19,"1","P",-2.3591869198943e-14,174,13.4066666666667,1.12,54.2733333333333,16,0.7,8,131.633333333333,0.0912998195,75.125,0,0,-1.03417126714097e-12,"5",12,0.417494682322429,-452.6
"5480","0","SEP2005",0,"SC",18,"1","P",3,240.333333333333,2,1,0,17,0.396666666666667,7,180.9,0.0717373271,73.390625,1,1,0,"3",0,0.419892191880303,-300.336666666667
"5481","0","SEP2005",1,"SA",19,"1","P",0,130,11,1,173.817777777778,1,1,5,137.186666666667,0.3148717498,24.51953125,0,1,0,"3",12,0.434254305946855,-204.006666666667
"5482","0","SEP2005",0,"SO",19,"1","P",-2.37295368539966e-14,221.333333333333,14.6733333333333,1.12,110.64,7.66,1.50761904761905,3,163.373333333333,0.0010459028,17.16796875,0,0,5.51999999999907,"5",12,0.447246877292801,-176.013333333333
"5483","0","SEP2005",0,"SO",18,"1","P",0,145.333333333333,24,2,84.5366666666667,5.77333333333333,0.22,3,199.797777777778,0,59.6796875,1,2,0,"3",0.393333333333333,0.508023600116293,-221.486666666667
"5484","0","SEP2005",440,"SN",23,"1","R",0,1305,46,1,82.1866666666667,12.3933333333333,2.31333333333333,21.8666666666667,610.953333333333,0,69.96875,0,0,71.3466666666662,"5",12,0.413403062297562,-1026.42
"5485","0","SEP2005",0,"SB",21,"1","P",0,251.666666666667,17,1,47.4733333333333,6,3,16.2666666666667,247.493333333333,0.1324241729,44.6875,1,1,170,"3",1.54,0.520605666069066,-226.206666666667
"5486","0","SEP2005",0,"SM",19,"1","P",0.0266666666666412,199,17.92,1.08,64.7933333333333,0,0.533333333333333,9.77333333333333,347.993333333333,0.412563879,39.578125,1,0,18.34,"5",0,0.581776877776126,-240.36
"5487","0","SEP2005",680,"SK",22,"1","R",1,615,5,1,87.2033333333333,7.04666666666667,1.05333333333333,11.86,402.710666666667,0.1751097618,47.8359375,2,1,462,"3",1,0.525782867317145,-391.22
"5488","0","SEP2005",0,"SO",19,"1","R",1.14,200.333333333333,5.19333333333333,1.21333333333333,56.3466666666667,6.5,0.72,9.25333333333333,211.606666666667,0.1299190721,51.3828125,1.14666666666667,0,20.7733333333333,"5",2,0.893388684733001,-27.668
"5489","0","SEP2005",0,"SO",21,"1","R",-2.23180733153564e-14,244.333333333333,17.6533333333333,1.17333333333333,110.444333333333,6.42666666666667,1.28666666666667,9.52,260.866666666667,0,10.33203125,0,0,3.71999999999916,"5",12,0.485123696616423,-236.26
"5490","0","SEP2005",0,"FT",26,"1","R",-2.22573811233436e-14,528.666666666667,22.5666666666667,1.07333333333333,83.5933333333333,2.76,1.09333333333333,5.47333333333333,485.006666666667,0.0418018412,47.4609375,0,0,5.3333333333326,"5",12,0.557122726225479,-386.533333333333
"5491","0","SEP2005",0,"SL",18,"1","R",1.03333333333333,173,5.23333333333333,1.08,80.2166666666667,10.5016666666667,0.306666666666667,21.3066666666667,194.746666666667,0.132670335,60.234375,0,0,3.70666666666566,"5",12,0.440618245350575,-213.966666666667
"5492","0","SEP2005",0,"SO",25,"1","R",0.00666666666664394,371.666666666667,20.9466666666667,1.14,53.13,2.24666666666667,0.633333333333333,5.97333333333333,366.06,0,44.0782942708333,0,0,6.57999999999918,"4",12,0.56761558324506,-271.04
"5493","0","SEP2005",0,"SO",22,"1","R",-2.3104111216791e-14,343.666666666667,18.0533333333333,1.11333333333333,69.3166666666667,4.44666666666667,1.09333333333333,6.21333333333333,344.973333333333,0,42.8760026041667,0,0,9.03999999999916,"4",12,0.496104004932363,-280.96
"5495","1","SEP2005",0,"SC",19,"1","P",0,348.333333333333,29,1,143.99,19,2,49,570.306666666667,0,92.640625,0,1,0,"3",12,0.690010687605293,-243.855555555556
"5496","1","SEP2005",1,"SA",19,"1","P",0,376,31,1,3.02,16,1,44,317.726666666667,0,71.09375,0,1,0,"3",12,0.428113787459927,-338.9
"5497","1","SEP2005",0,"SH",18,"1","P",1.08666666666667,356,3.24666666666667,1.12666666666667,6.24,10,0,41,186.073333333333,0,44.921875,1,0,5.47333333333318,"5",1,0.377536843738224,-299.72
