"","GOOD","app_date","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02"
"5767","1","SEP2005",0,"SM",17,0,"P",1.06,218.166666666667,15.2255555555556,1.03333333333333,31.4366666666667,11.24,0.1,19.97,105.726666666667,0.0962231949,61.828125,1,0,-6.27930300349059e-13,"5",0.873333333333333
"5769","1","SEP2005",1000,"SO",25,1.26,"R",1.14666666666667,1167.66666666667,26.5533333333333,1.20666666666667,12.38,1.84666666666667,1.32666666666667,6.14,547.98,0,39.6133854166667,1.06,0,26.2133333333331,"4",2.59333333333333
"5776","1","SEP2005",1060,"SB",33,1,"R",1.18666666666667,1415,24.7733333333333,1.36666666666667,15.1066666666667,2.09333333333333,1.28666666666667,5.11333333333333,827.43,0.2939978074,43.4453125,1.06666666666667,0,19.9933333333331,"5",2.49333333333333
"5783","0","SEP2005",0,"SO",20,1,"P",1,730.666666666667,2,2,56,2,3,9,533.899,0.3373620939,37.65625,1,2,30,"1",1
"5793","1","SEP2005",0,"SF",18,0,"P",1,667.111111111111,6,1,4.84809523809524,14,0,15,148.555555555556,0.0563133908,77.890625,2,1,0,"3",0
"5794","0","SEP2005",0,"SB",19,1,"P",1.07333333333333,223.666666666667,48,1,59.5133333333333,11.7311111111111,1.01761904761905,22,256.6,0.033368449,67.875,2,1,0,"3",0
"5803","0","SEP2005",1,"SO",17,1,"P",1.28666666666667,393.666666666667,36.575,1.07333333333333,64.4133333333333,23,0,33,315.853333333333,0.3370219702,59.1328125,1.11333333333333,0,1.17999999999947,"5",2.04
"5813","1","SEP2005",0,"SE",19,1,"P",1,628.916666666667,2,1,23.0533333333333,4,2,69,277.76,0,72.8125,2,1,0,"3",1
"5825","0","SEP2005",1,"SO",22,1,"P",1.16666666666667,542.444444444444,26,3,56.8933333333333,19,3,54,455.26,0.4006305588,46.46875,1.02,1,0,"3",3
"5832","1","SEP2005",1,"SO",19,1,"P",1.16,100,11,1,0,5,0,26,102.188,0,82.046875,1,1,1,"3",0
"5836","1","SEP2005",500,"SO",22,3,"P",1,678.416666666667,3,1,1,9.72266666666667,2,12,229.986666666667,0.3900973545,58.3671875,1.14,1,0,"3",3
"5838","0","SEP2005",0,"SB",20,1,"P",1.10666666666667,292,23.3116666666667,1.04,47.1266666666667,18,0,8,230.586666666667,0.355391168,45.2109375,1.07333333333333,0,7.8599999999996,"5",2.78
"5840","1","SEP2005",0,"SO",19,1,"P",1.08333333333333,486.333333333333,14,1.1,2.27333333333333,22,0,6,136.144722222222,0,40.0390625,1.00666666666667,0,5.75333333333326,"5",1.90666666666667
"5841","1","SEP2005",1,"SH",18,0,"P",1.16,674.666666666667,27.9266666666667,1.16185185185185,7.81333333333333,2,0,3,511.236666666667,0.0579425413,87.96875,1,0,4.39999999999991,"5",0
"5842","1","SEP2005",0,"SN",21,1,"P",1.13333333333333,764.888888888889,19,1,0,9.31649122807018,2.12,1,471.683333333333,0.0952550035,50.4140625,1,1,0,"3",1.31333333333333
"5843","0","SEP2005",0,"SC",19,0,"P",1.09333333333333,307.367521367521,20.36,1.01333333333333,27.58,6.48,0.926666666666667,1,271.173333333333,0.2114914837,55.34375,1.09888888888889,0,1.67333333333284,"5",2.64
"5846","1","SEP2005",1,"SE",22,5,"R",1.05333333333333,987.333333333333,22.9911111111111,1.35866666666667,11.66,13,2.07333333333333,17.7733333333333,417.546666666667,0.0459340547,55.265625,1.02,0,112.486666666666,"5",2.28
"5847","0","SEP2005",1,"SO",19,1,"P",1.08,182.722222222222,11,2,56.0533333333333,12.16,0,16.8924603174603,153.657333333333,0.1853533462,57.1796875,1,2,0,"3",1.23111111111111
"5848","0","SEP2005",1,"SO",31,1,"R",1,500,2,2,0,4.55333333333333,1.70666666666667,7.93333333333333,796.806666666667,0.0502606236,27.23046875,1,2,358,"3",1.12
"5849","0","SEP2005",0,"SB",19,0,"R",1.14,443.666666666667,31,1,117.62,7.85333333333333,0.833333333333333,14.0466666666667,348.606666666667,0.2898667725,51.0234375,1.17333333333333,0,6.533333333333,"5",2.66666666666667
"5850","1","SEP2005",200,"SA",26,3,"R",1,1158,6,1,0,7.37333333333333,2,12.04,524.076111111111,0,14.666015625,2,1,0,"3",1
"5851","1","SEP2005",240,"SG",25,2,"R",1.16,847.666666666667,20,1,10.7,5.2,1.11666666666667,10.3533333333333,540.686666666667,0.0295824778,36.2265625,1,1,0,"3",1
"5852","1","SEP2005",0,"SA",24,1,"R",1.10666666666667,4300,18,1.63333333333333,0,7.12666666666667,3.26,12.5,4649,0,50.368590494792,1.02666666666667,0,328.273333333333,"5",2.21333333333333
"5853","0","SEP2005",0,"SB",23,1,"R",1.06666666666667,410.661111111111,20.4488888888889,1.13333333333333,66.0866666666667,6.31333333333333,1.19666666666667,14.2866666666667,424.713333333333,0.1426065085,64,1,0,76.1555555555556,"5",1
"5854","0","SEP2005",0,"SB",19,2,"R",1.10666666666667,389.166666666667,17.58,1.03333333333333,70.06,5.96,1.09,10.98,357.326666666667,0.2082422921,41.109375,1,0,205.564444444444,"5",0
"5855","1","SEP2005",0,"SC",19,1,"R",1.07333333333333,267.75,13.3231111111111,1.04,31.5855555555556,12.0866666666667,0.714,17.4361111111111,158.9,0.0632832306,54.546875,1,0,13.311111111111,"5",1
"5857","0","SEP2005",0,"SD",18,1,"R",1.1,489.666666666667,25.9333333333333,1.04666666666667,53.7133333333333,7.62,0.32,15.22,413.813333333333,0.0068213295,32.09375,1.09333333333333,0,5.38666666666629,"5",2.28666666666667
"5858","0","SEP2005",240,"SO",31,1,"R",2,453,3,3,120.05,3.8,1.26,8.06,643.646666666667,0.2967817327,38.7890625,2,3,0,"3",1
"5859","1","SEP2005",0,"SF",18,0,"P",1.06666666666667,208.69696969697,13.6822222222222,1.00666666666667,25.8766666666667,13.6326666666667,0.0666666666666666,15.48,94.7133333333333,0.0246032113,61.234375,1.00666666666667,0,-6.14856314011073e-13,"5",1.7
"5860","0","SEP2005",300,"SB",19,1,"P",1.08,244.333333333333,13.6677777777778,1.05333333333333,63.4409523809524,11.14,0.593333333333333,16.26,135.753333333333,0.0602260232,30.76953125,1.06,0,7.40666666666615,"5",2.71333333333333
"5864","1","SEP2005",0,"SA",25,1.07333333333333,"R",1.08666666666667,1046,18.5733333333333,1.15333333333333,6.52,2.70666666666667,0.76,4.89333333333333,587.433333333333,0.1550660352,50.9765625,1.04,0,16.013333333333,"5",2.27333333333333
"5865","1","SEP2005",800,"SL",18,1.28,"R",1.17333333333333,607.333333333333,26.0309523809524,1.24,21.6666666666667,5.96333333333333,1.16,8.21333333333333,502.18,0,44.0593923611111,1.02,0,28.153333333333,"4",2.29333333333333
"5867","1","SEP2005",1,"SH",20,1,"P",1.15333333333333,441.833333333333,28.13,1.09333333333333,21.62,9.7,1.66,16.12,290.826666666667,0,60.9797981770833,1.02,0,3.06666666666619,"4",2.66
"5868","1","SEP2005",0,"SM",19,1,"P",1.06666666666667,249.666666666667,14.0255555555556,1.08,27.596,14,1,10,58.19,0,71.8125,1.00666666666667,0,3.70444444444435,"5",1.68
"5895","1","SEP2005",1,"SA",18,0,"P",1.1,264.75,14.4822222222222,1.04666666666667,33.1822222222222,14,0,73,124.991111111111,0.0963135555,67.0625,1.03333333333333,0,-6.07845625684907e-13,"5",2.56666666666667
"5897","1","SEP2005",0,"SB",20,1.5225,"R",1,630.266666666667,6,1,0,25,1.52,51,262.234666666667,0.2136148121,66.84375,1,0,137.84,"5",2
"5898","1","SEP2005",0,"SO",17,2,"P",1.14666666666667,374.666666666667,30.65,1.02,34.7506666666667,21,0.56,52,235.496666666667,0.1188079442,75.5,1.04,0,9.99333333333291,"5",2.48666666666667
"5907","1","SEP2005",0,"SE",19,0,"P",1,1450,5,1,14.1693333333333,1,0,15,0,0,66.546875,2,1,0,"3",0
"5908","1","SEP2005",0,"SO",18,1,"P",1.07333333333333,131.733333333333,13.5533333333333,1.02666666666667,20.78,19,0,13,58.7736111111111,0.066827514,43.8828125,1.01333333333333,0,0.126666666666071,"5",2.06666666666667
"5909","0","SEP2005",0,"SO",20,1,"P",1.14,374.533333333333,24,1,41.2733333333333,15,3,11,262.346666666667,0.2471489403,70.859375,1,0,38.1748717948718,"5",1
"5912","1","SEP2005",0,"SB",20,1,"P",1.08,395.111111111111,6,1.12666666666667,0,11.48,1.41333333333333,5,123.093333333333,0,50.7890625,1.01333333333333,0,11.4044444444441,"5",2
"5914","0","SEP2005",0,"SB",22,4,"P",1.51333333333333,300,14,1,171.546666666667,3,4,4,314.433333333333,0,18.49609375,1,1,452,"3",1.08
"5915","0","SEP2005",0,"SB",17,1,"P",1.44666666666667,448.416666666667,17.3833333333333,1.17333333333333,105.876666666667,11,0.226666666666667,4,339.28,0.9716088362,65.453125,1.33666666666667,0,10.2666666666664,"5",1.98666666666667
"5917","0","SEP2005",200,"SB",21,0,"R",1.28,331.111111111111,9,2,91,5.545,1.60666666666667,3,364.306666666667,0.0988407941,31.73046875,1,2,0,"3",1
"5918","1","SEP2005",0,"SN",17,1,"R",1.16666666666667,941.428571428571,31.7133333333333,1.26,10.6555555555556,3.88333333333333,0.913333333333333,1,587.735833333333,0,50.3412565104167,1.04555555555556,0,31.813333333333,"5",2.16666666666667
"5919","0","SEP2005",0,"SC",19,1,"P",3,150,2,2,793,8.26933333333333,1.05,2,153,0.0197915027,62.7421875,2,2,0,"3",0
"5921","0","SEP2005",0,"SD",21,1,"P",1.15333333333333,350,11,1,0,1,3,2,123,0.7014748193,54.2734375,1.07333333333333,1,0,"3",4
"5923","0","SEP2005",0,"SH",19,1,"P",1,403.111111111111,3,1,125,0,0,13.86,227.08,0.04151018,50.3515625,1,0,85.3007326007326,"2",1
"5925","1","SEP2005",0,"SM",41,0,"H",1.38,750,15,3,0,6.25111111111111,1,6.86333333333333,1183.76666666667,0.1857112315,54.265625,1,3,34,"3",0
"5926","0","SEP2005",1420,"SD",35,1,"H",2,2150,2,3,166.353333333333,9.72666666666667,3,12.9266666666667,961,0.4604356103,28.72265625,1,3,893,"3",3
"5927","1","SEP2005",0,"SL",38,1,"R",1,1463.33333333333,3,2,13.38,5.15333333333333,2.00666666666667,10.28,858.322222222222,0.2173327054,72.875,1,2,0,"3",1
"5928","0","SEP2005",0,"SO",23,1,"R",1.15333333333333,399.4,21,1,60.04,3.74,0.944444444444445,8.47733333333333,375.14,0.207744936,24.48828125,1,1,0,"3",1
"5929","0","SEP2005",0,"SN",38,1,"R",1.44666666666667,4100,7,1,0,6.9,1.97,10.08,279,0.0604541933,44.7109375,2,1,0,"3",1
"5930","0","SEP2005",0,"SB",19,1,"R",1.05555555555556,230.666666666667,7,1,56.28,8.14666666666667,0.762619047619048,13.34,247.053333333333,0.3167651398,51.7578125,2,1,0,"3",0
"5931","1","SEP2005",500,"SO",24,1.33333333333333,"R",1.11333333333333,906.444444444444,6,1,0,4.43333333333333,1.08666666666667,9.7,585.04,0.2082190993,63.6171875,1.05333333333333,1,0,"3",3
"5934","0","SEP2005",0,"SH",27,5,"R",1.12,2688,26.0444444444444,1.54,84.1177777777778,5.96666666666667,2.91333333333333,12.46,1212.56,0,31.59765625,1,0,644.16,"5",2
"5936","0","SEP2005",0,"SB",20,1,"P",1.13333333333333,272.611111111111,16.7555555555556,1.06,62.34,10.6866666666667,1.34,19.62,197.296666666667,0.3066622727,83.109375,1,0,71.679126984127,"5",1
"5937","0","SEP2005",0,"SE",18,1,"R",1.16,376.666666666667,17.34,1.06,51.7133333333333,8.26,0.48,12.9866666666667,359.55,0.2328976924,38.46875,1,0,52.98,"5",0
"5939","0","SEP2005",0,"SO",24,1,"R",1.07333333333333,614.177777777778,17.3333333333333,1.18,52.7933333333333,3.36666666666667,0.886666666666667,6.56,451.366666666667,0,40.9774348958333,1.05333333333333,0,3.31999999999965,"5",3
"5948","1","SEP2005",0,"SO",18,1,"R",1.10666666666667,864.666666666667,27.8733333333333,1.07333333333333,11.44,4.19333333333333,0.613333333333333,9.01333333333333,474.3025,0,55.1915625,1.03333333333333,0,16.3666666666662,"4",2.67333333333333
"5953","1","SEP2005",200,"FT",18,1.06,"P",1.28666666666667,639,27.9966666666667,1.18,25.5133333333333,11.6533333333333,0.42,26.1633333333333,440.273333333333,0,66.0000325520833,1.04,0,3.49999999999957,"4",2.26
"5957","1","SEP2005",1,"SE",27,1,"R",1.1,1279.33333333333,21.58,1.22666666666667,17.2733333333333,2.77333333333333,1.40666666666667,7.03333333333333,859.146666666667,0,43.0547851562507,1.06,0,10.3399999999997,"4",2.24666666666667
"5959","0","SEP2005",0,"SO",20,1,"P",1,519.666666666667,6,1,291,26,0,7,388.646666666667,0.8668992184,46.421875,2,1,0,"3",0
"5969","1","SEP2005",1,"SO",18,1,"P",1.05333333333333,201.083333333333,14.45,1.00666666666667,23.1333333333333,20,0,25,79.9001388888889,0.024570639,83,1.00666666666667,0,-6.16372138514028e-13,"5",1.76666666666667
"5989","1","SEP2005",0,"SG",18,1,"P",1.01333333333333,562.865079365079,12.64,1.04666666666667,8.96666666666667,7,0,30,216.747777777778,0,73.4375,1,0,2.58666666666653,"5",1
"5995","1","SEP2005",1,"SC",18,1,"P",1.02,224.333333333333,12.3755555555556,1.01333333333333,27.5637777777778,13,0,18,67.8985833333333,0.028590333,81.75,1,0,3.71999999999987,"5",1
"5996","0","SEP2005",0,"SA",21,3,"P",1.46,300,22,1,206.24,19,2,17,1,0.0511001959,91.46875,1.25333333333333,0,137.76,"1",4
"5997","1","SEP2005",0,"SO",19,0,"P",1.09333333333333,195.666666666667,20,1,22.08,13,1,17,114.72125,0,84.28125,1.01333333333333,0,-6.16372138514028e-13,"3",2.12666666666667
"5999","1","SEP2005",0,"SO",23,1,"H",1.24666666666667,1468.66666666667,13,1,0,3,4,16,794.224,0.5340308063,41.6796875,1,1,0,"3",1
"6000","1","SEP2005",0,"SH",19,1,"P",2,606.333333333333,3,1,20,2,1,15,156.101111111111,0.3180167088,63.7421875,1,1,0,"3",1
"6004","1","SEP2005",240,"FT",18,1.03333333333333,"P",1.34666666666667,682.333333333333,25.8733333333333,1.32,26.2866666666667,26,0.34,8,392.7,0,34.421875,1.03333333333333,0,26.7466666666663,"5",1.75333333333333
"6005","1","SEP2005",0,"SH",20,2,"P",1.31333333333333,350,8,1.24,21.8666666666667,19,1,6,186.233333333333,0.106169983,70.625,2,0,175.16,"5",1
"6007","0","SEP2005",0,"SO",20,1,"P",1.48333333333333,200,19,1,175,7,2,4,218.666666666667,0.1587969665,56.3828125,1,0,66.5066666666667,"3",0
"6010","0","SEP2005",260,"SO",20,1,"P",1.24666666666667,250,7,2,1,6.25666666666667,1,2,341,0.066657271,49.5390625,1,2,0,"3",3
"6013","1","SEP2005",0,"SA",21,2,"R",1,100,2,1,0,9.87666666666667,1.704,1,0,0.1606591092,73.75,1,1,0,"3",1
"6014","1","SEP2005",0,"SO",22,0,"P",1.30666666666667,5100,18,2,44,13.6916666666667,3,24.842380952381,1859,0.1807688545,75.9375,1,2,521,"3",0
"6015","0","SEP2005",0,"SO",23,2,"R",2.17333333333333,501,24,3,251.786666666667,7.9,1.58,11.9,341.913333333333,0,18.04296875,3,1,102,"3",1
"6016","0","SEP2005",420,"SO",47,1,"R",1.19333333333333,1352,18,3,94.0466666666667,5.73555555555556,5,4.94666666666667,865.873333333333,0.339075773,48.53125,1.11333333333333,1,0,"3",2.39333333333333
"6017","1","SEP2005",0,"SA",30,1,"P",1,1353.55555555556,5,3,0,8.2,2,13.8533333333333,730.64,0,23.5703125,1,2,28,"2",1.54
"6019","1","SEP2005",480,"SO",22,1.5,"R",2,50,5,1,0,10.5333333333333,1.5,16.9733333333333,227.12,0.1708146809,63.953125,2,1,0,"3",0
"6020","0","SEP2005",0,"SB",28,1,"R",1,825.666666666667,4,1,0,6.07333333333333,1.66,13.4933333333333,865.316666666667,0.6349176392,86.09375,2,1,172,"3",0
"6021","0","SEP2005",0,"SB",21,1,"P",3,906.666666666667,2,1,0,13.2594444444444,3.46666666666667,27.8533333333333,423.968333333333,0.2793988716,85.203125,4,1,0,"3",0
"6023","0","SEP2005",0,"SB",24,2,"R",1.16666666666667,393.111111111111,20.2133333333333,1.14666666666667,83.9066666666667,4.9,1.33333333333333,9.56,409.46,0.3559212564,12.810546875,1,0,171.606666666667,"5",1
"6024","0","SEP2005",0,"SN",20,3,"R",1.26666666666667,1150,21.7540740740741,1.40666666666667,78.5133333333333,8.72,2.12666666666667,18.4133333333333,484.126666666667,0.0755658923,67.71875,1,0,674.706666666667,"5",0
"6026","1","SEP2005",1,"SO",20,1,"R",1.13333333333333,405.916666666667,26.4766666666667,1.03333333333333,17.88,10.8533333333333,1.036,15.8466666666667,279.62,0,56.8726822916667,1.02666666666667,0,4.0399999999995,"4",2.49333333333333
"6029","1","SEP2005",0,"SM",19,2,"P",1.12,531.222222222222,12.2422222222222,1.10333333333333,2.81333333333333,13.2216666666667,1.13333333333333,15.0133333333333,80.0533333333333,0,60.5,1.01333333333333,0,12.2399999999996,"5",2.76
"6035","1","SEP2005",700,"SH",19,1,"R",1.09333333333333,813.166666666667,21.76,1.18,9.78666666666667,4.84533333333333,1.21333333333333,9.85333333333333,533.78,0.1380596869,58.0859375,1.02,0,20.333333333333,"5",2.29333333333333
"6044","1","SEP2005",0,"SE",19,0,"P",1.1,671.833333333333,15,1,4.6,23,1,12,118.916666666667,0,80.25,1.02666666666667,1,0,"3",2.28444444444444
"6072","0","OCT2005",0,"SD",20,1,"P",1.2,559.833333333333,23.02,1.08,40.54,23,1.72333333333333,80,247.577777777778,0,72.453125,1.08,0,11.9866666666663,"5",2.77333333333333
"6073","1","OCT2005",280,"SC",19,2,"P",1,250,2,3,22.5044444444444,13,1,58,278.533333333333,0,87.15625,2,3,0,"3",1
"6074","0","OCT2005",1,"SA",19,1,"R",1.18,488.333333333333,67,1,85.616,12.4622222222222,0.74,57,345.411111111111,0,58.75,1.12666666666667,1,0,"3",2.38
"6076","0","OCT2005",0,"SK",18,1,"P",1,489,6,1.14666666666667,0,9,0,33,395.653333333333,0.4648540961,53.7890625,2,0,31.3455555555555,"5",1
"6077","1","OCT2005",0,"SD",16,1,"P",1.16,381.333333333333,31.3866666666667,1.03333333333333,30.5188888888889,5,0.226666666666667,31,300.113333333333,0.1483207769,53.2421875,1.06,0,5.90666666666613,"5",2.01333333333333
"6080","1","OCT2005",0,"SB",18,1,"P",1,50,4,1,24.6733333333333,7,0.22,18,92.9677777777778,0.1628214191,49.625,1.10666666666667,1,0,"3",2.14
"6083","1","OCT2005",1,"SO",18,1,"P",1.07333333333333,302.111111111111,35.4158985507246,1.01333333333333,25.8066666666667,12,0,18,202.136666666667,0.0681023861,40.328125,1.02,0,-6.3664629124105e-13,"5",2.52
"6085","0","OCT2005",20,"SA",21,1,"P",1.21333333333333,701,8,1,71,14,2.41333333333333,14,418.04,0.1347732251,83.796875,2,1,180,"3",2
"6086","1","OCT2005",400,"SO",16,0.973333333333333,"R",1.14,545,33.1866666666667,1.11333333333333,17.3933333333333,0,0,13,425.845833333333,0.0298185519,71.625,1.05333333333333,0,15.0333333333329,"5",2.1
"6088","1","OCT2005",0,"SA",18,1,"P",1.10666666666667,246.559523809524,17.5888888888889,1.04666666666667,29.82,10,0,11,121.593333333333,0,67.34375,1.04666666666667,0,-6.35130466738095e-13,"5",2.52666666666667
"6089","1","OCT2005",0,"SH",17,1,"P",1.16666666666667,357.666666666667,29.8604,1.02666666666667,29.0522222222222,8,0.113333333333333,11,232.916666666667,0,30.7265625,1.04,0,0.0999999999994352,"5",2.22666666666667
"6090","1","OCT2005",21,"SM",19,1,"P",1,873.666666666667,3,4,11.9175,12.3411111111111,1.05333333333333,10,331.766666666667,0,50.2109375,1,3,0,"3",1.36
"6093","1","OCT2005",0,"SA",22,1,"P",1.30333333333333,50,15,2,0,1,4,9,257.833333333333,0.0664000816,55.0078125,1,2,0,"3",1.06666666666667
"6094","0","OCT2005",0,"SB",23,4,"P",1.22666666666667,610,6,1,125,1,1,8,367.606666666667,0.0604043172,51.25,1.22666666666667,1,0,"3",2.66
"6095","1","OCT2005",1,"SM",18,1,"P",1.19333333333333,1064.76666666667,42,1,13.7,3,0,6,415.133333333333,0,40.921875,1,1,0,"3",0
"6097","0","OCT2005",1,"SO",21,1,"P",1.13333333333333,100,11,2,70.5133333333333,7.66666666666667,1,4,240.56,0.3209835943,29.37109375,1.10666666666667,1,0,"3",4
"6098","0","OCT2005",1,"SO",19,1,"P",1.11333333333333,193.25641025641,24,1,42.6933333333333,7,0,3,256.326666666667,0.2991325138,48.7578125,1.09333333333333,0,1.03333333333286,"5",2.36
"6099","0","OCT2005",880,"SO",20,1,"P",1,150,3,2,0,0,1,3,338.678333333333,0.0732304133,53.4765625,1.08,1,0,"3",3
"6100","1","OCT2005",0,"SB",19,3,"R",1,50,1,2,0,0,1.65666666666667,2,560.270555555556,0.2166394014,51.609375,2,2,0,"3",0
"6102","0","OCT2005",0,"SB",24,1,"P",1.1,950,21,1.32,55.3533333333333,2,2.27333333333333,7.39333333333333,686.913333333333,0,57.0209244791667,1.01333333333333,0,87.6933333333331,"5",2.23333333333333
"6103","0","OCT2005",0,"SL",47,1,"H",1,2357.66666666667,3,5,125.493777777778,8.06,3,13,1306.92333333333,0.1499493811,67.03125,3,1,0,"3",0
"6104","0","OCT2005",0,"SO",21,1,"R",1.22666666666667,1116.41666666667,10,3,54.6893333333333,9.52,2,10.82,540.403333333333,0.1610570708,43.1171875,1,2,1238,"3",4
"6105","0","OCT2005",500,"SO",22,1,"R",1.2,437.583333333333,18,1,87.98,8.51555555555556,0.84,16.86,330.9,0.0362488264,62.78125,2,1,0,"3",1
"6106","1","OCT2005",0,"SO",22,1,"R",1.19,576.962962962963,18,1,35,12.5333333333333,2,26.9933333333333,449.133333333333,0.2149295714,84.90625,1,1,0,"3",1
"6108","0","OCT2005",0,"SN",27,1,"H",1.23333333333333,2850,13,1,50.64,11.64,4,19.18,61,0.032749599,58.0703125,1,1,729,"3",1.09666666666667
"6110","0","OCT2005",0,"SO",23,1,"H",1.20666666666667,500,8,1,65.9666666666667,9.69333333333333,2.51333333333333,13.0266666666667,217,0.0648640059,17.0234375,1,1,120,"3",3
"6111","0","OCT2005",0,"SA",32,1,"R",1.18666666666667,669.444444444444,31,1.16,47.8,3.92333333333333,1.21333333333333,5.77333333333333,641.803333333333,0.0602037965,29.82421875,1.09333333333333,0,31.8933333333331,"5",2.22
"6112","0","OCT2005",0,"SO",20,3,"P",1.14666666666667,448.083333333333,21,1,43.3933333333333,10.3855555555556,1.42222222222222,13.1786666666667,282.526666666667,0,27.125,1,1,228,"3",2
"6113","1","OCT2005",1,"SD",28,1,"R",1.10666666666667,1360.91666666667,21,1.46,37.4733333333333,2.9,1.14666666666667,5.50666666666667,874.66,0.0297283533,23.609375,1.05333333333333,0,24.4199999999998,"5",2.26666666666667
"6114","0","OCT2005",0,"SH",32,2,"R",1.08,974.777777777778,13,1.44666666666667,49,5.20666666666667,2.08666666666667,7,759.956666666667,0.2194096493,38.9921875,1.04,0,162.066666666666,"5",3
"6115","0","OCT2005",1,"SH",20,2,"R",1.08666666666667,572.666666666667,21.02,1.20666666666667,57.2333333333333,7.52,1.15333333333333,11.9166666666667,479.84,0.0219892902,55.6484375,1,0,194.853333333333,"5",1
"6118","0","OCT2005",0,"SO",20,1,"R",1.08,272.777777777778,23.3066666666667,1.04666666666667,53.6866666666667,8.89333333333333,0.76,10.0883333333333,268.813333333333,0.0868431495,42.78125,1.06666666666667,0,2.44666666666628,"5",2.53333333333333
"6122","0","OCT2005",0,"SN",20,1,"P",1.14666666666667,250,21,2,65,18,2,8,325.34,0.0480809273,53.09375,1,2,304,"3",3
"6125","1","OCT2005",0,"SB",21,1,"R",1.11333333333333,579,27.7711111111111,1.14222222222222,16.6266666666667,5.26,1.38666666666667,7.02,423.653333333333,0,49.7055598958333,1.02666666666667,0,6.55999999999958,"4",2.52666666666667
