"","GOOD","app_date","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02","NewFeature1","NewFeature2"
"6656","0","OCT2005",400,"SO",47,"1","P",1,150,2,3,26,7,1,9.86,156,0.1468723323,23.69921875,1.29333333333333,1,0,"3",3,1.04,6
"6658","1","OCT2005",820,"SD",31,"3","R",0,930.666666666667,43,3,43.1,3.97333333333333,0,6.40666666666667,1073.78666666667,0.1796430079,35.546875,1,2,0,"3",1.74,0.631139936332467,-489.266666666667
"6659","0","OCT2005",560,"SM",26,"3","R",2,360.333333333333,4,2,70,7.22,1.56,15.2866666666667,458.873333333333,0.0248522381,63.4921875,2,1,0,"3",0,0.549980912131261,-345.986666666667
"6661","0","OCT2005",640,"SB",19,"1","R",1,193.333333333333,3,2,61,8.71333333333333,0,11.2933333333333,246.946666666667,0,39.0625,1,1,0,"3",2,0.565918465104239,-206.373333333333
"6662","0","OCT2005",0,"SO",21,"2","P",1,1200,5,1,196,12.6066666666667,3,21.62,404,0,61.453125,1,0,547.04,"2",2,0.336666666666667,-796
"6663","0","OCT2005",0,"SA",28,"1","R",1,200,4,1,51,4.56666666666667,1.08666666666667,7.86666666666667,430.56,0,51.7109375,3,1,0,"3",0,0.96766761231604,-20.98
"6666","0","OCT2005",500,"SB",27,"1","H",-2.10050495515664e-14,705,27.9533333333333,2.31333333333333,213.013333333333,7.18,4.54,8.24666666666667,845.466666666667,0.1116113751,50.8125,0,0,20.626666666666,"5",12,0.667844253526068,-333.56
"6669","1","OCT2005",0,"SH",18,"1","P",2,750,2,1,0,9,0,25,0,0,58.1796875,2,1,0,"3",1,0,-750
"6670","0","OCT2005",0,"SK",21,"3","P",0,1453.33333333333,13,2,0,6,3,37,647.546666666667,0,66.234375,1,1,1337,"3",1.06,0.37608646748577,-1081.75466666667
"6671","0","OCT2005",0,"SB",24,"1","R",-2.16404671959935e-14,330,23.34,1.19333333333333,137.253333333333,4.46,1.46,8.19333333333333,406.417777777778,0.4748216746,13.197265625,0,0,9.52666666666592,"5",12,0.565943614724776,-310.18
"6675","1","OCT2005",0,"SO",20,"1","P",0,1250,14,2,8.26666666666667,24,3,61,156,0,63.7109375,1,2,0,"3",1,0.1248,-1094
"6691","0","OCT2005",1,"SE",18,"1","P",0.00666666666664285,189.888888888889,19.9844444444444,1.09333333333333,77.62,9,0.573333333333333,23,231.853333333333,0.3127178,77.40625,0,0,0.42666666666573,"5",12,0.494366760501979,-219.54
"6692","1","OCT2005",880,"SO",19,"1","P",3,750,3,3,0,10,2,15,0,0.0172768199,89.34375,2,2,0,"3",1,0,-750
"6693","1","OCT2005",0,"SC",24,"1","P",0,5750,18,2,0,7,7,12,2263,0.1951420149,65.015625,1,1,274,"3",1,0.393565217391304,-3487
"6695","1","OCT2005",0,"SE",24,"2","P",0,1450.33333333333,32,1,0,7.53333333333333,3.31333333333333,5,897.293333333333,0.0662794597,48.625,1,1,1778,"3",1.04666666666667,0.43321186743222,-1022.43555555556
"6696","0","OCT2005",0,"SO",23,"1","R",0,523.333333333333,61,1,101.046666666667,4.19333333333333,1.32666666666667,2,542.38,0,43.0426432291667,0,0,14.1166666666659,"5",12,0.511056545334281,-531.406666666667
"6698","0","OCT2005",2,"SO",39,"1","R",7,2000,5,1,227.033333333333,9.24,0,14.7466666666667,216,0.4666831633,33.8046875,3,1,0,"3",2,0.108,-1784
"6700","1","OCT2005",0,"SH",33,"1","H",1,7513.33333333333,2,1,0,15.76,5.56666666666667,14.9133333333333,2960.80666666667,0.0515725901,26.96484375,0,1,0,"3",12,0.329121654024499,-7465.45333333333
"6731","1","OCT2005",1,"SK",22,"1","P",0,3500,11,3,21.9155555555556,22,4.72,29,61,0,93.3125,1,3,2843,"3",4,0.0174285714285714,-3439
"6735","1","OCT2005",1,"SE",19,"1","P",0,282.333333333333,19,1.18666666666667,35.9933333333333,5,1,7,284.9,0.2202906669,58.6796875,1,0,64.1683333333333,"5",2,0.529590484166789,-267.226666666667
"6736","0","OCT2005",760,"SH",44,"1","R",0,2800,10,1.74,139.98,10.4466666666667,4.01333333333333,5,186,0,46.8203125,1.22666666666667,0,860.66,"5",4,0.0664285714285714,-2614
"6737","0","OCT2005",0,"SD",40,"1","H",0,200,19,2,0,8.21333333333333,9,3,218,0,57.1875,1,2,0,"3",2,1.09,18
"6738","1","OCT2005",0,"SM",25,"5","P",0,1936.66666666667,12,1,0,4,3.72,1,971.886666666667,0.0461968883,52.390625,0,0,149.293333333333,"5",12,0.40758989505954,-1357.69333333333
"6740","0","OCT2005",1,"SO",20,"1","P",0,172,15,2,55.6906666666667,10.8233333333333,1.43333333333333,14.5933333333333,218.473333333333,0.2705064937,30.62890625,1.06,1,0,"3",2,0.493161518396226,-226.373333333333
"6741","1","OCT2005",0,"SA",22,"3","P",0,650,22,1,0,13.5133333333333,3.16,25.0666666666667,681,0.1420177291,61.578125,1,1,2054,"3",0,1.04769230769231,31
"6743","0","OCT2005",0,"SO",36,"1","R",8,2330,2,1,681,14.6933333333333,8,19.0522222222222,1277.37333333333,0.578621529,51.0234375,4,0,560.726666666667,"5",1,0.41887930722509,-1614.02
"6744","0","OCT2005",1300,"SO",36,"1","H",0,4700,25,2.01333333333333,671,7.01333333333333,0,11.5733333333333,2388,0,45.2435546875,1.35333333333333,0,620.513333333333,"5",2,0.508085106382979,-2312
"6747","0","OCT2005",800,"SC",22,"1","R",2,50,5,3,30,8.22,1.62666666666667,11.74,422.88,0.4129495593,22.6875,4,3,0,"3",0,0.699084499558785,-206.633333333333
"6752","1","OCT2005",400,"SA",22,"1","P",1,1000,5,3,11.2133333333333,5,4,5,628.726666666667,0.2970565418,71.375,1,3,73,"3",0,0.458697522263828,-734.046666666667
"6753","1","OCT2005",0,"SB",29,"1","R",-2.12999988017752e-14,914.333333333333,23.9066666666667,1.2,17.8133333333333,1.88,1.34,4.63333333333333,757.197777777778,0,16.90234375,0,0,24.5733333333326,"5",12,0.57094166964744,-539.226666666667
"6766","1","OCT2005",0,"SL",21,"1","P",0,650,11,2,0,6,1,64,93,0.5100476462,34.984375,1,2,46,"3",1.96,0.143076923076923,-557
"6776","0","OCT2005",1,"SB",22,"2","P",0,100,26,1.40666666666667,146.02,13,3,42,328.166666666667,0.1940486096,47.4765625,1,0,164.626666666667,"5",0,0.639136488572515,-180.98
"6777","1","OCT2005",900,"SD",23,"2","R",1,3000,1,4,0,6,5,39,434,0.1050205668,41.421875,1,3,2429,"3",1.5,0.144666666666667,-2566
"6779","0","OCT2005",0,"SA",20,"0","P",0,350,15,1,146,9,2,24,373,0,71.71875,2,0,170.386666666667,"2",1,1.06571428571429,23
"6780","0","OCT2005",0,"SA",18,"1","P",0,169.333333333333,25,1,83.204,20,0.233333333333333,22,199.073333333333,0.6171254627,41.734375,1,1,0,"3",0,0.49674005376745,-198.613333333333
"6782","1","OCT2005",1,"SF",18,"1","P",0,1531.33333333333,25,1,7.22,3,4,15,767.286666666667,0.4543549856,48.703125,0,1,0,"3",12,0.4058394422481,-1086.24666666667
"6783","1","OCT2005",0,"SD",19,"2","R",0,1300,9,1,14.8466666666667,2,0,12,0,0,56.4453125,2,1,494,"3",1,0,-1300
"6784","0","OCT2005",0,"SA",19,"1","P",0,200,14,2,215,18,0,10,209,0.1456644475,50.40625,1,1,0,"3",1,0.506087714067478,-203.783333333333
"6787","1","OCT2005",0,"SH",23,"3","P",0.00666666666664278,6788.16666666667,49.6088888888889,1.79,47.4533333333333,9,10.2466666666667,4,3695.47666666667,0.07999182,95.03125,0,0,326.606666666666,"5",12,0.457259918006598,-4209.72
"6790","1","OCT2005",1,"SA",37,"1","R",1,450,2,4,31.5733333333333,10,10,3,970.086666666667,0.0696093603,54.0859375,2,2,505,"3",1,0.588229767861661,-669.986666666667
"6791","0","OCT2005",0,"SA",19,"1","P",0,500,12,2,155,0,0,2,378.78,0.2894706903,62.328125,1,2,148,"3",1,0.49174110793349,-400.766666666667
"6792","1","OCT2005",0,"SA",20,"1","P",0,293,10,1,8.9,8.28888888888889,1,2,192.326666666667,0,62.640625,1.07333333333333,1,0,"3",4,0.433927959133175,-265.586666666667
"6793","1","OCT2005",0,"SO",17,"2","P",0.0266666666666409,176.333333333333,18.4966666666667,1.1,36.9,2,0.386666666666667,11.2377777777778,217.353333333333,0,65.46875,1,0,42.3066666666667,"5",0,0.532710609316608,-200.546666666667
"6795","0","OCT2005",0,"SG",19,"2","R",0,1750,7,1.15,98.8333333333333,12.04,1.68666666666667,20.2533333333333,590,0.2793893078,53.109375,1,0,627.701333333333,"5",1,0.337142857142857,-1160
"6796","0","OCT2005",300,"SO",21,"1","P",0,211,8,3,51,3,3,8.91333333333333,280.713333333333,0.2529797573,40.234375,2,2,0,"3",1,0.533459370561686,-233.846666666667
"6797","0","OCT2005",400,"SO",23,"2","R",2,100,6,2,60,8.68,0,11.6611111111111,155,0.2620902155,48.6171875,3,1,0,"3",0,1.55,55
"6798","0","OCT2005",0,"SB",18,"1","P",1,155.888888888889,6,1,119,11.2066666666667,0.466666666666667,19.9333333333333,160.626666666667,0.1008200089,58.328125,2,1,0,"3",0,0.486491759526705,-199.64
"6799","1","OCT2005",0,"SC",24,"4","R",1,1650,2,1,10.12,10.6333333333333,1.84666666666667,17.2066666666667,218,0.2051758841,57.5546875,1,1,0,"3",1,0.132121212121212,-1432
"6800","0","OCT2005",0,"SN",21,"1","R",0,437,19,1.42,152.266666666667,5.56,1.68666666666667,7.41333333333333,358.613333333333,0.0586647134,6.767578125,1,0,123.366666666667,"5",0,0.527230496701361,-409.073333333333
"6802","1","OCT2005",0,"SM",18,"1","P",0.0199999999999753,394.666666666667,15.8488888888889,1.07333333333333,6.38666666666667,12.7333333333333,0.18,21.9066666666667,216.546666666667,0.097342195,79.359375,1,0,5.57999999999988,"5",0,0.376704681842565,-336.806666666667
"6803","0","OCT2005",60,"SB",19,"1","R",0.0199999999999765,195,17.0333333333333,1.28666666666667,120.153333333333,8.9,0.8,11.5733333333333,239.126666666667,0.0179457132,21.703125,1,0,25.7266666666667,"5",0,0.584813987525145,-192.046666666667
"6804","1","OCT2005",1,"SN",29,"2","R",3,695.333333333333,2,1.5,0,4.00666666666667,1.82666666666667,5.28666666666667,800.173333333333,0.0193429281,41.875,1,0,150.54,"5",0,0.543557098776811,-567.306666666667
"6805","1","OCT2005",0,"SO",22,"1","R",0.0333333333333099,664,18.4766666666667,1.23333333333333,6.10666666666667,14.0386666666667,1.38666666666667,19.7841666666667,404.393333333333,0.3077341393,38.2578125,1,0,41.76,"5",0,0.452121569815101,-447.886666666667
"6807","1","OCT2005",0,"SG",19,"1","P",0.00666666666664198,760.666666666667,25.5711111111111,1.07333333333333,8.66,15.5466666666667,0.944444444444445,26.12,386.533333333333,0,62.0295377604167,0,0,0.0399999999990772,"4",12,0.387379462029294,-573.46
"6808","1","OCT2005",0,"SO",17,"1","R",0.0133333333333113,185,20.2206349206349,1.02,41.0183333333333,9.46666666666667,0.18,11.1926315789474,246.464444444444,0,23.47265625,0,0,0.219999999999,"5",12,0.490334411526267,-256.386666666667
"6809","0","OCT2005",0,"SF",20,"1","R",0.00666666666664339,276.666666666667,17.7333333333333,1.26666666666667,96.0283333333333,12.4333333333333,0.973333333333333,20.18,263.833333333333,0,49.2325716145833,0,0,11.1666666666658,"4",12,0.44353651927005,-284.393333333333
"6810","1","OCT2005",0,"SE",25,"1","R",0.0133333333333103,1024.66666666667,23.8783333333333,1.04,13.66,1.65333333333333,0.953333333333333,6.25666666666667,666.42,0.0328464131,65.578125,0,0,35.1199999999994,"5",12,0.503668835140245,-695.993333333333
"6811","1","OCT2005",300,"FT",18,"1","P",0.0399999999999757,761.666666666667,29.48,1.05333333333333,9.76666666666667,12.6533333333333,0.26,18.0666666666667,439.46,0.1116835738,43.4375,0,0,0.0266666666657585,"5",12,0.430642467514342,-618.553333333333
"6812","1","OCT2005",0,"SL",37,"1","R",0.00666666666664541,1429.66666666667,24.06,1.25111111111111,20.9666666666667,2.5,1.91333333333333,5.7,989.8,0,48.461774088542,0,0,18.3733333333327,"4",12,0.54160015326637,-787.966666666667
"6817","1","OCT2005",0,"SB",25,"2","R",-2.28528307388842e-14,675,19.46,1.05333333333333,12.0666666666667,2.38666666666667,0.96,4.98666666666667,604.593333333333,0,43.734375,0,0,7.29999999999932,"5",12,0.478774731282987,-545.533333333333
"6818","0","OCT2005",0,"SA",22,"2","P",0,200,15,3,106.166666666667,0,1,2,656.28,0,57.0101432291667,2,3,324,"3",0,0.546150185254034,-368.826666666667
"6819","1","OCT2005",0,"SO",19,"1","P",1.104,50,6,1,28.7,11,1,4,106.82,0,57.984375,0,1,0,"3",12,0.377188946667368,-181.806666666667
"6820","1","OCT2005",600,"SA",28,"1","R",0.00666666666664475,783.333333333333,23.6933333333333,1.11333333333333,17.5933333333333,3.5,0.966666666666667,4.84666666666667,820.98,0,45.1105078125,0,0,14.1733333333327,"4",12,0.569158447624364,-488.94
"6821","1","OCT2005",0,"SA",18,"1","R",0.0133333333333102,279.666666666667,20.228,1.04,17.84,7.85333333333333,0.306666666666667,12.5266666666667,224.966666666667,0,45.4407161458333,0,0,2.219999999999,"4",12,0.472749746218175,-274.793333333333
"6828","1","OCT2005",0,"SB",20,"3","R",0,500,16,1,0,6,2,18,0,0,73.171875,1,1,0,"3",0,0,-500
"6837","1","OCT2005",0,"SB",18,"1","P",0,194.333333333333,26,1.07333333333333,39.0933333333333,18,0,33,208.266666666667,0.0572636725,39.1640625,1,0,2.89333333333322,"5",1,0.570446113262596,-168.42
"6847","1","OCT2005",300,"SO",21,"4","P",0,647,35,1,6.37333333333333,15,3,29,384.929333333333,0,44.9375,0,1,0,"3",12,0.391657744611623,-583.04
"6850","1","OCT2005",0,"SA",19,"1","P",0,900,12,3,0,12,0,19,565.626666666667,0.1091833317,59.8671875,1,3,529,"3",1.48,0.435169415129002,-777.643333333333
"6852","0","OCT2005",0,"SB",22,"1","P",0,500,8,4,121.533333333333,0,3.18,8,673.133333333333,0.2010651571,57.609375,1,4,0,"2",1,0.598781388070712,-316.008888888889
"6853","1","OCT2005",120,"SA",21,"3","P",0,361.333333333333,12,2,46,3,1,8,303.773333333333,0.3292812137,67.65625,1,1,0,"3",1,0.47749092863718,-342.886666666667
"6854","1","OCT2005",0,"SD",20,"1","P",1,4300,6,1,16.1533333333333,26,3.49333333333333,5,527,0.0122472277,63.078125,2,1,1373,"3",0,0.122558139534884,-3773
"6855","1","OCT2005",220,"SA",39,"1","R",2,2888.66666666667,5,2,34.66,7.48,4.04666666666667,2,1836.47333333333,0.6678412035,63.0078125,1,2,1176,"3",2,0.502494992170655,-1867.39333333333
"6856","0","OCT2005",0,"SE",21,"1","P",-2.36644037698852e-14,314.666666666667,21.22,1.27111111111111,122.163333333333,17,2.45333333333333,18.7933333333333,301.78,0.1983313062,27.69921875,0,0,3.34666666666592,"5",12,0.47185632536773,-352.526666666667
"6858","0","OCT2005",0,"SN",21,"1","P",0,325.666666666667,27,1.27333333333333,114.733333333333,8.79333333333333,2.30666666666667,14.32,357.233333333333,0.7183493599,55.0859375,0,0,6.04666666666592,"5",12,0.544948648287224,-327.76
"6860","1","OCT2005",0,"SL",18,"1","R",1.05333333333333,498,3.38,1.14666666666667,8.08,10.4733333333333,0.246666666666667,19.08,245.593333333333,0,56.15546875,1,0,17.5222222222221,"5",1,0.398117371313864,-369
"6861","0","OCT2005",0,"SC",20,"2","P",-2.48190357154954e-14,259,20.9,1.12,39.3333333333333,11.2133333333333,1.91333333333333,13.3666666666667,240.36,0.2045512726,39.921875,1,0,39.96,"5",0,0.485493297420322,-245.486666666667
"6862","1","OCT2005",0,"SA",18,"1","P",1.04666666666667,159.333333333333,3.705,1.02666666666667,31.3333333333333,15,0,4,101.066666666667,0.0746910959,65.5,0,0,12.3333333333324,"5",12,0.298305228673136,-178.778333333333
"6864","1","OCT2005",0,"SA",17,"2","R",0.01333333333331,206.8,20.4566666666667,1.01333333333333,27.7933333333333,7.04666666666667,0.326666666666667,8.36666666666667,266.546666666667,0.0442994311,43.8515625,0,0,2.25333333333255,"5",12,0.553090945585385,-236.88
"6870","1","OCT2005",2,"SA",42,"1","R",0.00666666666664562,934.666666666667,24.2533333333333,1.21111111111111,14.52,2.6,1.67333333333333,4.82,909.246666666667,0.0967498922,32.3984375,0,0,22.7933333333327,"5",12,0.566667198696746,-575.026666666667
"6883","1","OCT2005",0,"SO",19,"2","P",0,504.666666666667,7,1,0,20,2,54,302.473333333333,0,69.75,2,1,0,"2",1,0.413921842192982,-417.373333333333
"6886","1","OCT2005",0,"SB",18,"1","P",0,191.333333333333,26,1.06,34.5466666666667,18,0,33,212.14,0.0158687542,46.3671875,1,0,2.66666666666654,"5",1,0.550514800378339,-175.346666666667
"6887","0","OCT2005",100,"SO",20,"1","P",2,227.333333333333,4,3,215,6,0,26,256.28,0.1587249446,48.8828125,3,2,0,"2",0,0.489986148679456,-319.593333333333
"6888","0","OCT2005",0,"SF",18,"1","P",0,169,23,1,113.98,6,0,23,166,0.103077973,28.36328125,0,1,0,"3",12,0.413102340429433,-221.406666666667
"6889","0","OCT2005",0,"SO",21,"1","P",0,5750,11,1,60,1,3,14,713,0.2519687572,61.3203125,2,1,0,"3",1,0.124,-5037
"6890","1","OCT2005",1,"SC",19,"2","P",1.12666666666667,550,6,1,30,22,1,8,0,0,53.9765625,0,1,0,"3",12,0,-550
"6893","1","OCT2005",0,"SO",20,"2","R",0.0133333333333104,303,14.0433333333333,1.08,10.2933333333333,12.1533333333333,0.873333333333333,13.4266666666667,240.684444444444,0.0913294242,29.80078125,0,0,3.08666666666591,"5",12,0.432437974476463,-301.643333333333
"6894","1","OCT2005",1,"SO",19,"1","P",3,950,2,3,25,14.9933333333333,1.06666666666667,23.2,376.38,0.1865808317,37.796875,1,2,0,"3",1.22666666666667,0.377281244678724,-683.18
"6896","1","OCT2005",1140,"SO",38,"1","R",3,1050,1,2,0,9.36666666666667,0,16.44,0,0.1440467564,14.2421875,3,1,0,"3",1,0,-1050
"6897","0","OCT2005",100,"SN",20,"2","P",2,311.666666666667,4,1,88.6866666666667,9.09666666666667,1.29333333333333,13.3666666666667,317.44,0.504799068,57.15625,2,1,85,"3",1,0.514148534826088,-383.833333333333
"6899","0","OCT2005",0,"SA",21,"2","R",1,266.333333333333,5,1.21333333333333,67.76,5.66666666666667,0.973333333333333,8.12666666666667,262.766666666667,0.2806474594,43.113180338542,1,0,80.3222222222222,"5",2,0.515138202909447,-255.32
"6900","1","OCT2005",1,"SO",19,"1","P",1.08,327.333333333333,3.53333333333333,1.16,5.94666666666667,5,1,21,161.533333333333,0.0239802395,75.234375,1,0,11.6933333333332,"5",1,0.387549800877868,-277.973333333333
"6901","0","OCT2005",0,"SO",20,"2","R",1.02666666666667,162.333333333333,3.48666666666667,1.1,53.6666666666667,7.56666666666667,0.846666666666667,10.56,196.46,0.1831149738,55.078125,1,0,42.32,"5",1,0.553624173328777,-179.033333333333
"6902","1","OCT2005",1,"SL",24,"2","R",0.00666666666664419,1622.66666666667,29.3533333333333,1.44666666666667,30.2333333333333,12.0066666666667,3.14666666666667,20.38,789.666666666667,0.1285391683,5.822265625,0,0,89.2399999999996,"5",12,0.41815366754278,-1185.17333333333
"6906","1","OCT2005",300,"SA",23,"3","R",-2.31733151186593e-14,537.333333333333,21.8133333333333,1.17333333333333,15.78,3.13333333333333,1.30666666666667,7.94,450.24,0.201339371,55.7578125,0,0,2.61999999999932,"5",12,0.46029162572438,-515.36
"6920","0","OCT2005",0,"FT",24,"2","P",0,1800,10,3,125.093333333333,11.92,3.82666666666667,13,497,0.0509818223,91.484375,1,3,993,"3",3,0.276111111111111,-1303
"6922","1","OCT2005",0,"SO",20,"3","P",0,250,19,1,24.6933333333333,9.88,1.83333333333333,11,251.6,0.23359768,72.828125,1,1,80,"3",1.42,0.466689071578421,-283.873333333333
"6924","1","OCT2005",1400,"SL",30,"1","P",0,2865.66666666667,13,5,35,26,13,9,1551.18666666667,0.5799676944,58.703125,2,2,1283,"2",0,0.460740922564328,-2270.58
"6926","1","OCT2005",0,"SF",18,"1","R",0.019999999999978,724,23.1,1.07333333333333,11.3933333333333,13.4333333333333,0.473333333333333,2,363.393333333333,0,51.4982682291667,0,0,-9.12147394653099e-13,"5",12,0.421766189881749,-497.686666666667
"6927","0","OCT2005",0,"SO",21,"2","P",0,323,42,1,112.393333333333,10.0666666666667,4,3,339.202666666667,0.3706776742,59.734375,0,0,2.27999999999938,"5",12,0.466865986241742,-326.593333333333
"6928","1","OCT2005",1,"SF",19,"1","P",0,898.333333333333,16,2,5.48,11.36,1.04,1,513.673333333333,0.1146094895,59.984375,1,2,0,"3",1,0.416672351013468,-658.39
"6929","1","OCT2005",0,"SO",42,"1","R",0,2800,27,2,47,0,18,2,2079,0.3534552045,68.859375,1,2,526,"3",1.46666666666667,0.7425,-721
"6931","1","OCT2005",0,"SC",25,"4","R",0,2850,47,1,0,2,1,18,652,0.1421460747,62.1875,1,1,1012,"3",1.57333333333333,0.228771929824561,-2198
"6932","1","OCT2005",0,"SD",25,"1","H",1,2257,4,4,0,6.24666666666667,2,12.7466666666667,1567.38666666667,0,62.015625,2,0,235.593333333333,"5",1,0.594643938761612,-977.4
"6933","1","OCT2005",0,"SE",29,"3","R",0,2550,20,2,10.8466666666667,9.54666666666667,0,5,496,0.082653906,56.40625,1,2,0,"3",1.39333333333333,0.194509803921569,-2054
"6934","1","OCT2005",600,"SO",28,"1","R",1,768.666666666667,4,1,0,2.17333333333333,0.666666666666667,4.24666666666667,567.526666666667,0.2051614877,21.57421875,2,1,0,"3",1,0.53356445388784,-454.073333333333
"6940","1","OCT2005",0,"SA",20,"1","R",-2.31422288739698e-14,292.666666666667,14.9455555555556,1.03333333333333,9.41333333333333,12.2033333333333,1.15333333333333,15.0644444444444,223.96,0,55.5,0,0,1.85999999999909,"5",12,0.440352834739388,-266.436666666667
"6946","1","OCT2005",1,"SO",19,"1","R",0.0266666666666437,299,15.38,1.04666666666667,12.0733333333333,12.4733333333333,0.473333333333333,14.3066666666667,218.26,0.0882853677,39.7109375,0,0,0.179999999998998,"5",12,0.404185467167532,-297.113333333333
"6953","0","OCT2005",0,"SO",21,"4","P",1,2250,6,1,60,14,1,49,2232,0.10274616,59.96875,1,1,2273,"3",2,0.992,-18
"6954","0","OCT2005",0,"SG",19,"2","P",0,1004.33333333333,57,1,113.613333333333,11,0,31,656.56,0.0170834633,88.46875,2,1,0,"3",1,0.381998084199922,-807.086666666667
"6955","0","OCT2005",600,"SA",20,"1","P",2,500,1,2,0,8,2,31,497,0.721210232,82.203125,1,2,0,"3",1.52,0.994,-3
"6957","1","OCT2005",360,"SO",18,"1","P",1,256.666666666667,2,1.13333333333333,0,6,0,7,137.573333333333,0.1053600647,49.6953125,1,0,7.87333333333322,"5",1,0.400896595616319,-237.886666666667
